Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,CityTier_1,CityTier_2,CityTier_3,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Others,PreferedOrderCat_Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
10.0,10.0,2.0,4,4,6,False,13.0,3.0,8.0,3.0,145.88,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
4.0,9.0,4.0,4,4,3,False,19.0,2.0,2.0,1.0,149.76,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
13.0,7.0,4.0,4,1,3,True,16.0,4.0,6.0,9.0,189.72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
9.0,10.0,2.0,4,2,2,False,16.0,1.0,1.0,8.0,158.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
9.0,17.0,3.0,4,1,5,False,13.0,1.0,1.0,0.0,166.52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
7.0,14.0,3.0,4,5,2,False,15.0,2.0,2.0,4.0,168.73,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
26.0,8.0,3.0,4,1,3,False,16.0,0.0,2.819732037205848,7.0,254.26999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
19.0,16.0,3.0,4,2,3,True,19.0,1.0,1.0,2.0,190.71,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.0,8.0,3.0,3,3,2,True,11.0,0.0,1.0,4.0,144.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
2.0,14.0,2.0,5,5,4,False,13.0,1.0,1.0,7.0,197.15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
31.0,7.0,3.0,4,3,4,False,12.0,1.0,2.0,3.0,192.55,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
7.0,34.0,3.0,4,3,2,False,21.0,1.0,1.0,7.0,167.12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,7.0,4.0,5,4,3,True,12.0,1.0,3.0,3.0,145.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
16.0,21.0,4.0,5,3,9,False,18.0,2.0,2.0,4.0,187.44,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
1.0,17.0,4.0,3,3,3,False,19.0,2.0,2.0,3.0,160.05,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
16.0,33.0,2.0,1,4,6,False,12.0,1.0,1.0,2.0,148.76,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
0.0,14.0,3.0,4,3,2,True,11.0,1.0,1.0,2.0,139.89,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
8.0,17.0,3.0,4,3,3,True,15.0,2.0,2.0,8.0,165.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
30.0,27.0,3.0,3,1,5,True,13.0,0.6857120859841075,1.0,0.0,278.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
13.0,9.0,4.0,5,3,3,False,12.0,2.0,12.0,11.0,170.53,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
28.0,8.0,2.903720633361599,4,1,9,False,20.0,0.0,1.0,4.0,126.62,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
1.0,10.0,3.0,5,2,3,True,12.0,4.0,4.0,4.923041337269462,228.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
11.0,21.0,3.0,4,2,1,True,14.0,1.0,2.0,5.628343538264477,215.10000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
21.0,9.0,3.0,5,1,11,True,15.0,2.0,2.0,1.0,148.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
14.0,23.0,3.0,4,1,8,True,16.0,2.0,4.0,4.0,204.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
7.313340308334288,8.0,2.0,3,4,2,False,11.0,1.0,1.0,2.0,122.25999999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
3.0,23.0,3.0,3,5,2,True,23.0,1.0,1.0,5.213485371395723,219.16000000000003,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
11.0,7.0,2.4517668408255835,3,4,1,True,11.0,0.0,1.0,2.0,129.91,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
29.0,12.0,2.0,2,5,10,False,11.0,2.0,4.689421550060571,7.0,232.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False
6.260535898542193,9.0,2.0,3,2,2,False,11.0,1.0,1.0,0.0,117.06,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
10.0,16.0,3.0,3,4,2,False,11.0,1.0,7.0,7.0,139.36,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
15.0,12.0,2.0,3,5,10,False,13.0,3.0,5.022361390153333,7.0,233.48000000000002,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,24.0,3.0,4,3,3,True,14.0,5.0,8.0,8.0,148.94,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.0,16.723294917325322,2.0,3,4,2,True,17.0,0.0,1.0,0.0,124.08000000000001,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
6.0,12.0,3.0,2,1,5,False,18.0,2.0,2.0,3.0,158.12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
14.0,35.0,3.0,5,5,6,True,14.0,3.0,4.040612821108178,1.0,233.54000000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
17.0,23.0,4.0,4,1,7,True,23.0,1.4241576389790076,2.0,10.0,285.64,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
8.0,17.0,3.0,2,1,3,False,14.0,6.0,8.0,3.0,172.24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
4.0,11.0,3.0,3,1,2,False,11.0,0.0,1.0,2.0,154.76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
8.0,16.0,3.0,5,4,3,False,15.0,5.0,8.0,8.587218744754761,211.21,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
0.0,18.0,2.0,3,1,4,True,24.0,3.0,6.0,7.0,145.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
2.0,14.0,3.0,4,1,2,True,15.0,1.0,1.0,2.0,150.56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
5.0,9.0,4.0,4,1,6,True,14.0,2.0,2.0,6.0,190.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
1.0,16.0,3.0,4,3,3,False,16.0,3.0,3.0,3.0,152.42,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
18.0,14.990119940582035,3.0,3,2,4,False,21.0,1.0,1.0,2.0,126.53999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1.5739639305444832,13.0,3.0,3,5,4,True,14.0,0.0,1.0,3.0,121.66,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
14.0,34.0,2.0,4,4,1,False,23.0,1.0,4.332654903977304,10.0,235.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
30.0,8.0,3.0,4,3,3,False,22.0,1.0,2.0,10.0,188.06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
13.0,12.0,2.0,3,1,2,True,21.0,3.5000718522377876,7.0,7.0,264.37,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
8.0,15.0,4.0,4,5,7,False,18.0,2.0,2.0,3.0,190.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
17.0,17.0,3.0,4,1,2,False,20.0,1.0,2.0,8.0,149.55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
0.0,8.0,2.0,3,3,7,False,17.0,2.0,2.0,1.0,143.82,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
17.0,16.0,3.0,4,3,6,False,14.0,1.0,2.0,3.0,149.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
4.0,8.0,2.0,5,1,2,True,11.0,1.0,1.0,0.0,111.28999999999999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
28.0,24.0,3.0,3,4,4,True,14.0,6.0,6.0,7.0,163.85,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
14.0,31.0,4.0,4,1,3,False,18.0,3.0,5.0,8.0,158.19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
29.0,12.0,2.0,1,5,10,False,11.0,6.0,8.859754518754361,7.0,232.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
7.03196906467498,14.0,2.0,1,1,2,False,19.0,1.0,1.0,1.0,122.69,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
31.0,36.0,3.0,5,1,5,False,13.0,1.2388320816965757,2.0,1.0,266.18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
10.0,9.0,2.0,3,3,2,False,15.0,7.0,7.0,8.0,194.34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
5.0,10.0,2.0,3,4,3,False,11.0,1.0,1.0,2.0,139.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
0.0,16.0,3.0,3,5,2,True,14.0,5.6509991459671856,11.0,10.0,270.68,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,17.0,3.0,4,2,2,False,15.0,1.0,2.0,2.0,174.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
9.0,9.0,3.0,3,4,4,True,16.0,0.0,1.0,1.0,192.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
0.0,23.0,3.0,3,4,2,False,13.0,1.0,1.0,0.0,122.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
1.0,23.0,4.0,4,5,7,False,16.0,2.0,2.0,3.0,178.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
4.0,26.0,2.0,3,3,2,False,13.0,1.0,1.0,0.0,169.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
18.0,8.0,3.0,4,1,8,True,13.0,2.0,2.0,3.0,149.36,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
6.0988862594605955,9.0,2.0,3,1,2,False,11.0,0.0,1.0,0.0,117.06,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
8.0,21.0,3.0,4,3,3,True,19.0,2.0,2.0,7.0,150.79,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
9.0,13.0,3.0,6,2,3,False,14.0,12.0,12.0,9.0,191.46,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
0.0,13.28215302367698,2.0,3,5,2,True,11.0,1.0,1.0,2.0,123.80000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
0.0,8.0,2.0,4,3,2,False,13.0,1.0,1.0,2.0,120.44,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
11.0,8.0,3.0,5,1,3,False,14.0,1.0,4.0,12.0,189.74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
26.0,8.0,2.0,3,3,7,False,13.0,2.0,3.8785466021810198,2.0,248.51999999999998,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
9.0,22.0,3.0,4,5,5,False,13.0,1.0,1.0,2.0,156.47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
8.0,15.0,3.0,4,5,5,False,15.0,2.0,2.0,1.0,176.21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,30.0,3.0,5,5,3,False,14.0,2.0,4.0,11.0,198.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
19.0,13.0,1.0,3,3,3,False,14.0,1.0,1.0,0.0,152.58,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
13.0,34.0,2.0,5,5,4,False,15.0,0.0,1.0,4.20751022495371,209.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,25.0,4.0,4,2,3,False,20.0,2.0,2.0,1.0,151.93,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
22.0,13.0,4.0,5,3,4,False,14.0,1.0,3.0,3.0,167.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
0.0,14.38554250274425,3.0,3,1,2,False,13.0,1.0,1.0,4.0,126.47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
1.0,32.0,4.0,5,4,7,False,17.0,2.0,2.0,2.0,150.46,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
14.0,28.0,3.0,3,2,4,True,14.0,0.0,3.0,3.0,154.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
7.0,15.0,3.0,4,3,2,False,13.0,1.0,2.0,3.0,196.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
0.0,35.0,2.0,3,3,6,False,12.0,0.0,1.0,0.0,143.06,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
11.0,29.0,2.0,3,1,10,False,14.0,0.0,1.0,2.0,157.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
10.0,25.0,2.0,3,4,2,True,13.0,0.0,1.0,9.0,176.42,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
9.0,27.0,3.0,3,4,5,False,22.0,3.0,3.0,7.0,189.26,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
10.794785628480454,27.0,3.0,3,2,8,False,20.0,0.0,1.0,2.0,122.58000000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
18.0,17.0,2.0,3,2,4,False,13.0,0.6205933554328344,1.0,1.0,276.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False
5.0,33.0,3.0,4,3,3,False,18.0,4.0,5.0,4.0,154.11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
1.0,11.0,3.0,5,2,3,True,12.0,1.0,2.0,4.0,169.87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
4.0,27.0,3.0,4,5,2,False,16.0,2.0,2.0,5.8537907023846065,224.57,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
0.0,24.0,3.0,1,3,3,False,11.0,1.0,1.0,2.0,162.32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
8.0,7.0,4.0,2,1,2,False,12.0,1.0,2.0,6.032356108525965,222.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
16.0,7.0,3.0,4,3,3,False,26.0,5.0,12.0,7.0,174.07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
3.0,13.956964212617338,2.0,3,2,1,False,14.0,5.0,6.0,7.0,125.63999999999999,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
10.0,12.0,3.0,5,5,11,True,15.0,2.0,2.0,1.0,159.19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
1.1239967428922206,12.0,3.0,1,5,2,True,21.0,1.0,1.0,0.0,116.00999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
23.0,6.0,3.0,3,4,4,True,19.0,0.397951345815859,1.0,7.0,281.72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
23.0,18.0,3.0,3,1,5,False,11.0,1.0,2.0,1.0,192.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
12.0,8.0,2.0,1,3,1,False,18.0,0.0,1.0,7.0,178.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
26.0,18.0,3.0,4,3,10,False,21.0,2.0,2.0,5.0,156.49,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
9.0,30.0,4.0,6,3,2,False,17.0,1.0,2.0,4.0,152.05,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
15.0,30.0,4.0,4,3,5,True,17.0,1.0,2.0,3.0,195.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
29.0,15.0,2.7554935466219193,3,3,3,False,19.0,1.0,1.0,3.0,129.42,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
10.943150812036167,12.0,2.0,3,3,3,True,20.0,0.0,4.0,5.0,123.06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
