Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,CityTier
True,0.0,19.0,2.0,3,3,4,True,11.0,0.0,2.0,2.0,198.54,Phone,E wallet,Female,Laptop & Accessory,Single,3
False,20.0,20.0,3.0,3,4,9,False,18.0,0.0,1.0,7.0,154.67,Computer,COD,Male,Laptop & Accessory,Married,1
False,29.0,17.0,2.0,4,5,5,False,16.0,0.0,1.0,0.0,153.8,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,12.0,15.0,2.0,3,5,2,False,25.0,0.0,7.0,9.0,151.51,Phone,CC,Male,Laptop & Accessory,Married,1
False,4.2,14.0,2.0,4,4,2,True,16.0,1.0,1.0,7.0,121.33000000000001,Computer,CC,Female,Laptop & Accessory,Married,1
True,0.0,19.6,2.0,1,3,4,True,14.0,0.0,1.0,3.0,124.32,Computer,Debit Card,Female,Phone,Single,1
False,11.0,15.0,3.0,3,1,3,False,19.0,0.0,1.0,3.0,147.71,Phone,Debit Card,Male,Phone,Married,1
False,22.0,8.0,2.0,3,1,4,False,15.0,2.8,4.0,3.0,291.61,Computer,Debit Card,Male,Others,Married,1
False,15.0,18.0,3.0,3,1,4,True,12.0,1.0,1.0,0.0,150.87,Phone,E wallet,Male,Laptop & Accessory,Married,3
True,0.0,28.0,2.6,4,4,2,False,12.0,1.0,1.0,0.0,128.63,Computer,UPI,Female,Phone,Married,2
False,8.0,24.0,3.0,3,5,1,False,16.0,1.0,1.0,4.0,155.61,Phone,CC,Male,Laptop & Accessory,Married,3
False,8.6,22.0,2.0,3,3,2,False,14.0,0.0,1.0,4.0,121.44,Computer,CC,Male,Phone,Single,1
False,4.0,9.0,3.0,3,5,2,True,13.0,2.0,2.0,3.0,130.65,Computer,CC,Male,Phone,Married,1
False,9.0,15.0,2.6,1,4,2,False,22.0,1.0,1.0,2.0,128.1,Computer,Debit Card,Male,Phone,Married,1
False,7.0,7.0,2.0,3,1,2,False,21.0,2.0,2.0,1.0,198.88,Phone,E wallet,Male,Fashion,Single,3
False,7.0,19.0,2.0,3,3,2,False,18.0,0.0,1.0,1.0,186.28,Phone,CC,Male,Fashion,Married,3
False,0.0,7.0,2.4,3,5,1,False,13.0,7.0,7.0,6.0,128.67,Phone,CC,Male,Phone,Single,1
False,2.0,7.0,2.0,3,5,1,False,12.0,0.0,1.0,2.0,153.73,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,5.0,21.0,2.0,3,1,6,False,18.0,0.0,1.0,2.0,166.67,Computer,CC,Female,Laptop & Accessory,Married,1
False,4.0,7.0,2.0,5,5,2,False,21.0,6.0,8.0,7.0,150.03,Computer,Debit Card,Male,Laptop & Accessory,Married,1
True,0.0,9.2,2.0,4,1,6,False,12.0,1.0,1.0,3.0,123.66999999999999,Phone,COD,Male,Phone,Married,1
False,11.0,7.0,2.6,4,5,5,False,14.0,1.0,1.0,0.0,128.58,Phone,Debit Card,Male,Phone,Single,3
False,8.0,13.0,2.0,3,1,2,True,11.0,1.0,1.0,9.0,152.04,Phone,Debit Card,Female,Laptop & Accessory,Married,3
False,0.0,15.0,2.0,3,1,2,False,14.0,1.0,1.0,7.0,141.05,Phone,E wallet,Male,Laptop & Accessory,Single,3
False,5.0,11.0,2.0,4,1,9,False,24.0,1.0,1.0,0.0,196.79,Phone,Debit Card,Male,Laptop & Accessory,Single,1
True,0.0,32.0,3.0,3,1,2,True,11.0,0.0,1.0,8.0,156.17,Computer,E wallet,Male,Laptop & Accessory,Married,3
True,16.0,30.0,3.0,3,5,7,True,13.0,0.0,2.0,2.0,204.48,Phone,Debit Card,Male,Fashion,Single,3
False,27.0,15.0,2.4,3,3,4,False,11.0,1.0,2.0,3.0,128.97,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,6.0,13.0,2.0,3,3,2,False,20.0,0.0,2.0,8.0,159.68,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,16.0,17.0,1.0,3,3,2,False,17.0,1.0,1.0,9.0,175.1,Phone,Debit Card,Male,Fashion,Married,1
False,11.0,7.0,2.0,3,4,1,True,11.0,0.0,1.0,2.0,129.91,Computer,UPI,Male,Phone,Married,2
False,28.0,32.0,3.0,1,4,5,True,14.2,1.0,1.0,4.0,296.36,Phone,UPI,Male,Others,Married,2
False,4.0,8.0,2.0,5,1,2,True,11.0,0.0,1.0,0.0,111.28999999999999,Phone,CC,Female,Phone,Married,1
False,12.0,21.0,3.0,3,5,1,False,12.0,4.0,10.2,10.0,233.41000000000003,Phone,E wallet,Male,Grocery,Single,3
False,15.0,29.0,2.0,4,3,2,False,12.0,3.0,3.0,7.0,143.32,Computer,Debit Card,Male,Laptop & Accessory,Single,1
False,4.0,16.0,2.0,3,3,5,False,20.0,3.0,4.0,8.0,210.31,Computer,CC,Female,Fashion,Married,1
False,27.0,16.0,3.0,3,5,7,True,19.0,0.0,1.0,4.0,144.4,Phone,CC,Female,Laptop & Accessory,Single,1
False,0.0,7.0,2.0,4,3,2,False,12.0,1.0,1.0,2.0,146.17,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,0.0,24.8,3.0,3,1,2,False,13.0,1.0,1.0,4.0,126.47,Phone,UPI,Male,Phone,Single,1
False,13.0,17.0,3.0,3,3,2,False,11.0,7.0,9.0,4.0,163.23,Computer,COD,Female,Laptop & Accessory,Married,1
False,13.0,8.0,3.0,3,4,4,False,14.0,1.0,5.0,10.0,156.77,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,6.6,8.0,2.0,3,4,5,False,14.0,0.0,1.0,2.0,121.87,Phone,UPI,Female,Phone,Married,2
False,3.0,7.0,3.0,3,4,2,False,13.0,1.0,1.0,7.0,137.48,Phone,CC,Male,Phone,Married,1
False,0.0,8.0,2.0,3,3,7,True,19.0,0.0,1.0,2.0,139.77,Phone,UPI,Male,Phone,Married,1
False,20.0,31.0,2.0,3,3,3,False,23.0,9.0,12.0,11.0,186.33,Phone,CC,Male,Fashion,Single,1
False,5.0,7.0,2.0,4,3,2,False,12.0,0.0,1.0,0.0,120.08000000000001,Computer,CC,Male,Phone,Married,1
False,11.0,7.0,2.0,3,4,1,False,15.0,1.0,5.0,8.0,144.4,Phone,Debit Card,Male,Laptop & Accessory,Married,3
False,4.0,8.0,2.8,3,3,1,False,19.0,0.0,1.0,2.0,130.67,Phone,Debit Card,Male,Phone,Married,3
False,11.0,12.0,3.0,4,3,3,False,11.0,2.0,7.0,7.0,153.21,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,15.0,24.0,2.0,3,5,7,True,17.0,1.0,1.0,2.0,154.1,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,14.0,7.0,2.6,3,1,4,False,22.0,0.0,1.0,0.0,127.82,Phone,Debit Card,Male,Phone,Married,1
False,20.0,7.0,3.0,3,4,1,False,18.0,0.0,5.0,7.6,219.57,Computer,CC,Female,Fashion,Married,1
False,8.0,17.0,2.0,3,3,8,True,11.0,2.0,2.0,2.0,126.6,Phone,CC,Male,Phone,Married,1
False,0.0,7.0,3.0,3,3,1,False,12.0,1.0,1.0,2.0,133.75,Phone,Debit Card,Male,Phone,Single,1
False,8.0,15.0,2.0,3,3,2,False,19.0,0.0,1.0,8.0,150.98,Phone,CC,Male,Laptop & Accessory,Single,1
False,6.0,21.0,3.0,3,1,1,True,13.0,6.0,8.0,1.0,148.78,Phone,CC,Female,Laptop & Accessory,Married,1
False,5.0,35.0,2.2,4,4,2,False,13.0,0.0,4.0,1.0,128.37,Phone,Debit Card,Female,Phone,Single,1
False,13.0,24.8,2.0,3,1,9,False,19.0,1.0,1.0,0.0,124.06,Phone,Debit Card,Male,Phone,Married,1
False,12.6,7.0,3.0,4,4,1,False,14.0,2.0,2.0,2.0,122.69,Phone,CC,Male,Phone,Married,3
False,12.0,30.0,2.0,3,1,8,False,13.0,0.0,1.0,7.0,141.08,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,11.0,16.0,3.0,5,3,4,False,12.0,0.0,7.2,11.0,232.06,Phone,CC,Female,Fashion,Married,1
False,5.0,7.0,2.0,3,1,2,False,19.0,0.0,5.0,7.0,204.22,Phone,E wallet,Female,Fashion,Married,3
False,10.0,16.0,2.0,1,1,2,True,25.0,5.0,2.0,8.0,237.44,Phone,Debit Card,Female,Fashion,Married,1
False,0.0,14.0,2.0,3,3,1,True,22.0,0.0,1.0,4.0,149.07,Phone,UPI,Female,Laptop & Accessory,Married,3
False,25.0,35.0,2.0,3,1,3,False,15.0,1.0,1.0,0.0,134.82,Computer,Debit Card,Male,Phone,Married,3
False,17.0,9.2,2.0,3,1,7,True,12.0,1.0,1.0,2.0,124.36000000000001,Phone,CC,Male,Phone,Single,1
False,0.0,7.0,2.0,3,5,2,True,11.0,1.0,1.0,2.0,123.80000000000001,Phone,CC,Male,Phone,Single,3
False,12.0,15.0,2.0,3,1,3,False,14.0,1.0,1.0,3.0,294.31,Computer,Debit Card,Male,Others,Single,1
True,0.0,15.0,2.0,3,5,2,False,19.0,1.0,1.0,0.0,117.9,Computer,E wallet,Male,Phone,Married,3
False,9.0,9.0,3.0,4,1,1,False,19.0,0.0,3.0,4.0,176.44,Phone,CC,Female,Fashion,Married,3
False,9.0,10.0,3.0,3,4,8,False,13.0,0.0,1.0,2.0,151.31,Computer,Debit Card,Female,Laptop & Accessory,Married,1
False,29.0,7.0,2.0,3,3,2,False,21.0,0.0,1.0,9.0,163.06,Computer,Debit Card,Male,Laptop & Accessory,Married,1
True,0.0,7.0,2.0,3,1,10,True,14.0,2.0,2.0,2.0,147.87,Phone,CC,Male,Phone,Married,1
False,15.0,8.0,2.0,3,3,6,False,11.0,2.4,4.0,14.0,288.8,Phone,Debit Card,Male,Others,Married,1
True,19.0,9.8,3.0,3,3,9,False,11.0,6.0,9.0,8.0,123.38999999999999,Phone,COD,Male,Phone,Married,1
False,14.0,34.0,2.0,4,4,1,False,23.0,1.0,5.8,10.0,235.7,Phone,Debit Card,Female,Grocery,Married,1
False,7.0,34.0,3.0,4,3,2,False,21.0,1.0,1.0,7.0,167.12,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,9.0,21.0,2.0,5,1,2,False,24.0,5.0,11.0,11.0,154.06,Computer,E wallet,Male,Laptop & Accessory,Married,3
False,14.0,9.0,2.0,4,4,3,False,11.0,1.0,1.0,4.0,189.38,Phone,Debit Card,Male,Laptop & Accessory,Married,3
False,5.0,27.2,3.0,3,5,2,False,14.0,0.0,1.0,2.0,124.38999999999999,Phone,COD,Male,Phone,Single,1
False,8.0,32.0,2.0,3,1,2,True,16.0,1.0,1.0,7.0,188.37,Phone,Debit Card,Female,Fashion,Single,2
False,11.0,16.0,3.0,3,1,2,False,11.0,0.0,1.0,9.0,153.43,Phone,Debit Card,Female,Laptop & Accessory,Married,3
True,13.0,7.0,3.0,3,3,8,False,12.0,1.0,1.0,1.0,167.28,Computer,Debit Card,Male,Laptop & Accessory,Married,3
False,9.0,17.0,3.0,4,1,5,False,13.0,1.0,1.0,0.0,166.52,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,18.0,26.0,2.0,3,3,9,False,15.0,0.0,1.0,1.0,148.5,Phone,Debit Card,Female,Laptop & Accessory,Single,3
False,13.0,8.0,2.8,4,3,3,False,14.0,0.0,2.0,2.0,128.09,Phone,Debit Card,Male,Phone,Single,1
False,8.0,24.0,3.0,3,3,2,True,14.0,0.0,1.0,2.0,156.89,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,5.2,8.0,3.0,3,3,3,False,14.0,0.0,1.0,2.0,120.00999999999999,Phone,CC,Female,Phone,Married,1
False,8.0,7.0,2.4,5,1,2,False,12.0,1.0,1.0,1.0,129.77,Phone,Debit Card,Female,Phone,Married,1
False,2.0,19.0,2.0,4,4,5,True,13.0,0.0,1.0,3.0,140.25,Phone,UPI,Male,Laptop & Accessory,Married,1
False,2.0,34.0,3.0,4,5,2,False,14.0,0.0,1.0,4.0,137.85,Phone,CC,Female,Phone,Single,1
True,13.0,34.0,2.0,4,5,5,True,13.0,2.0,2.0,0.0,208.54000000000002,Phone,E wallet,Male,Fashion,Married,3
False,12.0,30.0,2.0,4,1,1,False,11.0,3.0,9.0,7.6,220.31,Phone,E wallet,Female,Grocery,Married,3
False,4.0,11.0,3.0,3,5,1,False,19.0,1.0,1.0,7.0,199.36,Computer,CC,Male,Laptop & Accessory,Single,1
False,0.0,11.0,2.6,4,3,1,False,18.0,1.0,1.0,0.0,129.66,Phone,UPI,Female,Phone,Single,3
False,9.0,11.2,2.0,1,1,5,False,17.0,0.0,1.0,3.0,125.71000000000001,Computer,CC,Male,Laptop & Accessory,Married,1
False,12.0,12.0,2.0,4,5,5,False,15.0,0.0,1.0,7.0,199.91,Phone,CC,Male,Fashion,Married,1
False,0.0,10.0,2.0,1,4,2,True,20.0,0.0,1.0,3.0,161.42,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,22.0,8.0,3.0,4,4,3,False,14.0,1.0,1.0,8.0,153.9,Computer,CC,Male,Laptop & Accessory,Married,3
False,7.0,14.0,2.0,1,3,3,False,12.0,1.0,1.0,2.0,144.04,Phone,CC,Male,Laptop & Accessory,Married,1
True,5.0,7.0,4.0,4,2,10,True,12.0,2.0,2.0,6.0,184.93,Phone,Debit Card,Female,Laptop & Accessory,Single,3
True,1.0,9.0,4.0,5,3,8,True,16.0,1.0,2.0,1.0,145.9,Phone,UPI,Male,Phone,Single,1
True,1.0,31.0,3.0,5,3,7,True,15.0,1.0,2.0,4.0,145.28,Phone,Debit Card,Male,Phone,Single,1
True,1.0,16.0,3.0,5,5,9,False,24.0,1.0,2.0,4.0,159.07,Phone,Debit Card,Male,Laptop & Accessory,Single,3
True,1.0,13.0,3.0,4,5,4,False,12.0,2.0,2.0,4.0,154.6,Phone,CC,Male,Phone,Single,1
True,1.0,23.0,4.0,6,5,3,True,23.0,5.0,7.0,8.0,164.19,Computer,Debit Card,Female,Phone,Single,1
True,3.0,12.0,3.0,4,2,5,False,15.0,1.0,2.0,1.0,145.86,Phone,COD,Male,Laptop & Accessory,Divorced,3
True,1.0,7.0,4.0,4,2,4,True,17.0,3.0,3.0,1.0,147.93,Phone,CC,Male,Phone,Divorced,1
True,14.0,10.0,3.0,5,3,3,True,15.0,1.0,2.0,3.0,151.83,Phone,E wallet,Male,Phone,Divorced,3
True,1.0,32.0,3.0,6,3,3,False,13.0,2.0,2.0,2.0,147.93,Phone,Debit Card,Male,Phone,Single,1
True,5.0,19.0,3.0,4,3,3,False,18.6,10.0,16.0,9.0,320.45,Phone,COD,Female,Others,Divorced,1
True,12.0,7.0,4.0,5,3,11,True,14.0,1.0,2.0,1.0,178.81,Phone,Debit Card,Male,Fashion,Single,1
True,1.0,12.0,3.0,4,3,3,True,14.0,3.0,3.0,3.0,159.41,Phone,COD,Male,Phone,Single,1
True,1.0,16.0,4.0,5,3,2,True,18.0,1.0,2.0,1.0,158.88,Phone,CC,Male,Phone,Divorced,1
True,10.0,16.0,4.0,5,2,3,False,17.0,1.0,5.0,10.2,221.19,Phone,CC,Male,Fashion,Single,3
True,1.0,13.0,4.0,4,5,6,True,23.0,2.0,2.0,3.0,145.73,Phone,UPI,Male,Phone,Married,2
True,1.0,13.0,4.0,5,2,3,True,19.0,2.0,2.0,1.0,154.26,Computer,Debit Card,Female,Phone,Single,1
True,1.0,12.0,3.0,5,3,3,True,12.0,2.0,2.0,4.0,182.44,Phone,E wallet,Male,Laptop & Accessory,Single,3
True,1.0,14.0,4.0,6,3,3,True,25.0,2.0,2.0,7.0,185.74,Computer,Debit Card,Male,Laptop & Accessory,Single,1
True,20.0,21.0,4.0,4,4,11,True,19.0,2.0,5.0,4.0,174.63,Phone,Debit Card,Female,Phone,Divorced,1
True,1.0,13.0,4.0,6,3,6,True,19.0,7.0,8.0,8.0,186.72,Phone,Debit Card,Male,Laptop & Accessory,Divorced,3
True,21.0,30.0,4.0,4,2,3,False,13.0,12.0,16.0,6.4,228.12,Phone,CC,Female,Fashion,Divorced,1
True,1.0,29.0,3.0,4,3,3,True,20.0,1.0,2.0,1.0,141.75,Phone,E wallet,Male,Phone,Single,3
True,1.0,27.0,4.0,6,3,5,True,12.0,2.0,3.0,3.0,170.59,Phone,Debit Card,Female,Laptop & Accessory,Divorced,3
True,15.0,15.0,3.0,6,2,4,False,16.0,1.0,2.0,4.0,231.5,Computer,Debit Card,Male,Fashion,Single,1
True,1.0,16.0,3.0,4,5,9,False,23.0,2.0,2.0,5.0,167.0,Phone,CC,Female,Phone,Single,1
False,9.0,7.0,4.0,4,4,3,False,14.0,2.0,2.0,7.0,197.95,Phone,E wallet,Male,Fashion,Divorced,3
False,27.0,13.0,3.0,4,3,4,True,21.0,1.0,5.0,6.0,148.06,Phone,E wallet,Male,Laptop & Accessory,Divorced,3
False,19.0,16.0,3.0,4,4,10,False,19.0,2.0,2.0,16.0,148.48,Phone,Debit Card,Male,Laptop & Accessory,Married,1
False,6.0,15.0,3.0,4,2,3,False,15.0,3.0,4.0,7.4,214.98,Computer,E wallet,Female,Fashion,Single,3
False,3.0,7.0,3.0,4,3,3,False,14.0,1.0,2.0,10.0,168.19,Computer,COD,Male,Laptop & Accessory,Divorced,1
False,1.0,14.0,3.0,5,3,4,False,18.0,2.0,2.0,1.0,186.32,Phone,CC,Male,Laptop & Accessory,Divorced,1
False,31.0,16.0,4.0,5,4,6,True,21.0,2.0,2.0,1.0,158.46,Phone,CC,Female,Phone,Divorced,1
False,14.0,11.0,4.0,5,2,9,False,12.0,3.0,9.0,12.0,233.55,Phone,E wallet,Male,Fashion,Divorced,3
False,8.0,9.0,4.0,4,3,8,False,19.0,2.0,2.0,3.0,147.31,Computer,E wallet,Female,Phone,Divorced,3
False,1.0,26.0,4.0,4,2,3,False,25.0,1.0,3.0,3.0,148.23,Phone,CC,Male,Phone,Divorced,1
False,1.0,16.0,3.0,4,4,8,False,19.0,1.0,3.0,3.0,145.24,Computer,CC,Male,Phone,Married,1
False,2.0,28.0,3.0,4,2,3,False,12.0,1.0,2.0,3.0,152.13,Phone,CC,Male,Phone,Divorced,1
False,31.0,31.0,3.0,3,2,5,True,17.0,2.0,2.0,1.6,219.39,Phone,Debit Card,Male,Fashion,Married,1
False,1.0,10.0,4.0,5,3,3,True,16.0,1.0,2.0,2.0,150.66,Computer,CC,Male,Phone,Married,1
False,24.0,18.0,3.0,4,4,5,False,16.0,3.0,5.0,5.0,324.26,Phone,Debit Card,Female,Others,Single,1
False,15.0,21.0,3.0,4,3,6,False,13.0,2.0,2.0,9.0,149.51,Phone,Debit Card,Male,Phone,Married,1
False,4.0,12.0,3.0,4,2,4,False,13.0,3.0,8.0,7.8,219.19,Phone,Debit Card,Female,Fashion,Divorced,3
False,12.0,7.0,3.0,5,2,6,False,23.0,2.0,2.0,6.8,211.86,Phone,Debit Card,Female,Laptop & Accessory,Single,3
False,6.0,13.0,3.0,4,3,5,False,21.0,1.0,2.0,5.0,155.38,Phone,Debit Card,Male,Phone,Single,1
False,1.0,24.0,3.0,4,4,2,True,17.0,2.0,2.0,2.0,155.58,Phone,COD,Male,Phone,Divorced,1
True,1.0,7.0,4.0,6,5,2,False,22.0,2.0,2.0,1.0,148.25,Computer,COD,Female,Phone,Single,3
False,10.0,10.0,2.0,4,4,6,False,13.0,5.0,8.0,3.0,145.88,Computer,CC,Male,Phone,Single,1
False,4.0,16.0,4.0,4,5,3,False,12.0,1.0,7.0,11.0,155.72,Computer,CC,Male,Laptop & Accessory,Married,1
False,19.0,11.0,2.0,4,5,6,True,12.0,1.0,2.0,4.0,175.06,Phone,Debit Card,Female,Laptop & Accessory,Married,3
False,30.0,15.0,4.0,4,5,6,True,19.0,2.0,3.0,3.0,167.57,Phone,Debit Card,Female,Phone,Married,1
False,7.0,9.0,3.0,4,2,2,False,15.0,1.0,2.0,3.0,150.0,Phone,Debit Card,Male,Phone,Single,1
True,1.0,9.0,3.0,5,2,3,False,23.0,1.0,2.0,1.0,136.02,Phone,Debit Card,Male,Phone,Single,1
False,20.0,7.0,4.0,4,5,3,False,26.0,5.0,16.0,7.8,229.53,Phone,E wallet,Female,Fashion,Married,3
False,12.0,16.0,4.0,4,2,3,False,13.0,2.0,3.0,2.0,147.88,Phone,Debit Card,Female,Phone,Single,1
False,5.0,19.0,4.0,4,2,10,True,24.0,2.0,2.0,3.0,164.29,Phone,CC,Female,Phone,Divorced,1
False,8.0,34.0,4.0,4,4,4,False,16.0,2.0,2.0,3.0,148.11,Phone,CC,Female,Phone,Single,1
True,5.0,27.0,4.0,4,4,3,True,23.0,1.0,2.0,3.0,156.4,Phone,E wallet,Female,Phone,Single,3
False,24.0,7.0,3.0,5,3,4,False,16.0,1.0,2.0,3.0,161.9,Phone,CC,Male,Phone,Divorced,1
False,27.0,20.0,3.0,3,5,3,False,12.0,2.0,2.0,4.0,169.5,Phone,CC,Female,Laptop & Accessory,Married,1
False,7.0,21.0,4.0,4,4,3,False,14.0,1.0,2.0,7.0,152.56,Phone,CC,Female,Phone,Divorced,1
False,14.0,11.0,3.0,4,3,3,False,18.4,1.0,10.0,10.0,315.33,Phone,CC,Female,Others,Divorced,1
False,29.0,21.0,4.0,3,4,10,False,19.2,1.0,3.0,16.0,312.22,Phone,CC,Male,Others,Single,1
False,8.0,9.0,3.0,5,3,3,False,18.0,1.0,2.0,4.0,220.47,Computer,Debit Card,Male,Laptop & Accessory,Divorced,1
False,25.0,10.0,4.0,4,4,5,False,19.0,1.2,2.0,1.0,262.34,Phone,CC,Female,Grocery,Single,1
False,26.0,7.0,4.0,5,3,2,False,15.0,2.0,12.0,10.0,324.99,Phone,Debit Card,Male,Others,Divorced,1
False,1.0,16.0,3.0,4,4,3,False,17.0,2.0,2.0,4.0,147.79,Phone,CC,Female,Phone,Single,1
True,1.0,30.0,3.0,5,3,5,True,14.0,2.0,2.0,2.0,184.16,Phone,Debit Card,Male,Laptop & Accessory,Divorced,1
False,17.0,14.0,3.0,3,2,6,False,15.0,1.0,3.0,3.0,145.89,Computer,CC,Male,Phone,Married,1
False,19.0,9.0,4.0,5,2,11,False,14.4,10.0,12.0,9.0,292.92,Computer,CC,Male,Grocery,Divorced,1
False,11.0,28.0,4.0,3,5,3,True,13.0,1.0,2.0,8.0,160.64,Phone,Debit Card,Male,Phone,Divorced,1
False,9.0,9.0,3.0,4,4,7,False,12.0,2.0,2.0,3.0,169.25,Computer,CC,Female,Laptop & Accessory,Single,1
False,16.0,28.0,3.0,4,3,4,False,17.0,1.0,2.0,3.0,177.65,Computer,CC,Female,Laptop & Accessory,Married,1
False,12.0,9.0,3.0,4,3,11,False,15.0,1.0,2.0,1.0,190.53,Phone,Debit Card,Male,Laptop & Accessory,Divorced,1
False,12.0,36.0,3.0,4,2,5,False,19.0,1.0,2.0,8.0,187.61,Phone,COD,Male,Laptop & Accessory,Divorced,1
False,1.0,7.0,3.0,5,5,7,False,20.0,1.0,3.0,1.0,167.98,Computer,COD,Male,Laptop & Accessory,Divorced,1
False,23.0,25.0,4.0,4,2,3,True,16.0,1.0,2.0,8.0,193.04,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,8.0,17.0,3.0,4,3,3,True,18.0,3.0,3.0,1.0,163.15,Computer,CC,Male,Phone,Married,1
False,14.0,26.0,3.0,4,2,10,True,16.0,2.0,4.0,8.0,152.41,Phone,CC,Male,Laptop & Accessory,Divorced,1
True,2.0,36.0,4.0,4,5,9,True,20.0,1.0,2.0,1.0,191.73,Phone,CC,Male,Laptop & Accessory,Divorced,1
True,1.0,34.0,3.0,4,2,3,False,23.0,2.0,2.0,10.0,201.39,Phone,E wallet,Female,Fashion,Divorced,3
False,1.0,12.0,3.0,3,4,3,True,17.0,1.0,3.0,3.0,148.28,Phone,Debit Card,Male,Phone,Married,1
False,10.0,25.0,4.0,4,2,3,False,14.0,2.0,2.0,8.0,146.53,Computer,CC,Female,Phone,Single,1
False,14.0,16.0,4.0,5,2,11,False,15.0,2.0,2.0,3.0,173.76,Computer,Debit Card,Male,Laptop & Accessory,Divorced,1
False,20.0,7.0,4.0,4,5,9,False,17.0,1.0,2.0,6.6,218.96,Phone,CC,Male,Fashion,Married,1
True,1.0,11.0,3.0,6,2,3,False,12.0,8.0,10.0,10.0,229.0,Phone,CC,Male,Fashion,Divorced,3
False,4.0,7.0,3.0,5,3,3,False,23.0,3.0,6.0,4.8,209.74,Computer,Debit Card,Male,Fashion,Single,1
False,1.0,27.0,3.0,4,3,3,False,15.0,2.0,2.0,6.0,224.81,Computer,Debit Card,Female,Laptop & Accessory,Single,3
False,25.0,15.0,3.0,5,4,7,False,17.0,2.0,8.4,8.0,249.89999999999998,Phone,Debit Card,Male,Fashion,Divorced,1
True,1.0,10.0,3.0,4,5,7,True,12.0,2.0,2.0,5.0,151.57,Phone,COD,Female,Phone,Single,1
False,15.0,13.0,4.0,4,2,5,True,19.0,1.0,2.0,1.0,260.91,Phone,Debit Card,Female,Fashion,Single,3
True,1.0,33.0,3.0,5,5,7,False,16.0,1.0,2.0,2.0,191.96,Computer,E wallet,Female,Laptop & Accessory,Single,3
True,1.0,7.0,3.0,4,3,2,False,15.0,1.0,2.0,6.0,145.58,Phone,COD,Male,Phone,Single,1
False,19.0,13.0,3.0,5,2,8,False,13.0,13.0,13.0,11.6,213.65,Computer,CC,Female,Fashion,Single,3
False,28.0,10.0,3.0,4,5,4,False,15.0,2.0,2.0,6.0,184.4,Phone,E wallet,Female,Laptop & Accessory,Divorced,3
False,10.0,12.0,4.0,4,4,10,False,17.0,1.0,4.0,8.0,184.14,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,7.0,11.0,3.0,5,4,8,False,22.0,1.0,2.0,2.0,151.22,Phone,CC,Female,Phone,Divorced,1
False,11.0,18.0,3.0,4,2,3,True,15.0,1.0,3.2,8.0,246.85000000000002,Computer,UPI,Male,Fashion,Married,1
False,12.0,10.0,4.0,4,3,2,False,13.0,2.0,6.0,11.4,231.08999999999997,Phone,Debit Card,Male,Fashion,Married,3
False,5.0,7.0,3.0,6,3,2,False,13.0,2.0,2.0,5.0,168.45,Computer,CC,Male,Laptop & Accessory,Divorced,1
False,31.0,10.0,4.0,5,2,5,False,18.0,1.0,2.0,1.0,146.77,Phone,Debit Card,Male,Phone,Divorced,1
False,11.0,11.0,3.0,4,2,6,False,18.0,2.0,6.0,9.0,25.0,Computer,E wallet,Male,Phone,Married,3
False,3.0,7.0,3.0,4,2,3,False,15.0,5.0,5.0,2.0,204.18,Computer,CC,Female,Fashion,Divorced,3
False,9.0,7.0,4.0,4,3,3,False,15.0,2.0,2.0,6.8,212.89,Computer,E wallet,Female,Fashion,Single,3
True,1.0,25.0,3.0,5,2,3,True,14.0,1.0,2.0,2.0,148.89,Phone,CC,Male,Phone,Single,1
False,26.0,9.0,3.0,5,2,9,False,16.0,1.0,3.0,3.0,157.12,Phone,Debit Card,Female,Phone,Single,1
False,16.0,11.0,3.0,4,2,3,False,20.6,1.0,12.0,16.0,317.32,Phone,COD,Male,Others,Divorced,1
False,31.0,13.0,3.0,4,3,10,False,18.0,3.0,3.0,3.0,147.67,Phone,CC,Male,Phone,Divorced,2
False,24.0,7.0,4.0,4,2,5,False,14.4,2.0,2.0,7.0,320.17,Phone,CC,Female,Others,Married,3
True,1.0,21.0,3.0,4,2,7,True,14.0,1.0,2.0,5.0,149.36,Phone,CC,Male,Phone,Divorced,1
False,17.0,23.0,4.0,4,2,7,True,23.0,0.6,2.0,10.0,285.64,Phone,E wallet,Female,Grocery,Divorced,3
