Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
False,10,Phone,1,9.0,Debit Card,Female,4,4,Phone,3,Divorced,6,False,14.0,2,3,3,150.43
True,1,Computer,3,26.0,E wallet,Male,4,3,Laptop & Accessory,2,Single,10,True,14.0,2,2,5,178.04
False,29,Phone,1,9.0,Debit Card,Female,4,4,Grocery,2,Single,4,True,14.0,1,2,3,291.59
False,1,Phone,3,17.0,E wallet,Female,4,4,Laptop & Accessory,3,Married,3,True,13.0,1,2,4,167.6
False,4,Phone,3,9.0,COD,Male,4,4,Phone,4,Divorced,3,False,19.0,2,2,1,149.76
True,1,Computer,1,10.0,COD,Male,4,4,Phone,5,Single,2,False,23.0,1,2,5,156.02
False,1,Phone,1,18.0,CC,Female,3,4,Phone,4,Divorced,3,False,14.0,2,2,3,147.44
False,10,Phone,3,9.0,CC,Male,4,5,Fashion,3,Divorced,3,False,14.0,10,10,1,200.96
True,1,Computer,1,11.0,COD,Male,3,4,Phone,2,Single,20,True,24.0,2,2,1,147.85
False,11,Phone,1,21.0,Debit Card,Female,4,4,Phone,5,Married,3,False,13.0,4,13,18,155.34
False,14,Phone,3,9.0,E wallet,Female,3,4,Laptop & Accessory,4,Married,9,False,13.0,1,2,4,182.15
False,16,Phone,1,7.0,Debit Card,Female,4,4,Phone,5,Married,5,False,17.0,2,2,3,150.76
False,11,Phone,1,17.0,Debit Card,Male,3,4,Laptop & Accessory,4,Single,4,True,13.0,1,2,2,166.97
False,17,Phone,1,19.0,Debit Card,Male,3,5,Grocery,4,Married,3,False,12.0,3,4,10,268.36
False,14,Phone,1,9.0,CC,Female,4,5,Laptop & Accessory,3,Divorced,8,False,23.0,2,2,1,159.48
False,28,Phone,1,12.0,CC,Male,3,4,Others,5,Divorced,6,False,14.8,2,2,3,319.06
False,8,Computer,3,11.0,E wallet,Female,4,4,Laptop & Accessory,3,Divorced,11,False,16.0,2,2,3,190.38
False,5,Phone,1,14.0,CC,Female,3,4,Laptop & Accessory,5,Divorced,3,False,13.0,4,4,13,168.06
False,17,Computer,1,28.0,CC,Male,4,4,Phone,2,Divorced,9,False,21.0,1,2,3,147.58
False,17,Phone,1,15.0,UPI,Female,4,4,Laptop & Accessory,3,Married,6,True,15.0,1,2,3,170.22
False,1,Phone,3,11.0,Debit Card,Female,3,5,Laptop & Accessory,2,Single,3,True,12.0,1,2,4,169.87
False,11,Computer,1,32.0,CC,Female,4,4,Laptop & Accessory,3,Divorced,5,True,16.0,4,11,8,169.49
False,5,Phone,1,7.0,Debit Card,Male,4,5,Phone,5,Divorced,3,False,13.0,1,4,3,147.18
False,13,Computer,1,7.0,Debit Card,Male,3,4,Others,3,Married,3,True,16.6,1,2,7,316.97
False,30,Computer,3,13.0,Debit Card,Female,3,3,Grocery,5,Divorced,11,False,12.0,3,8,8,257.12
False,4,Phone,3,19.0,COD,Female,3,4,Laptop & Accessory,3,Single,2,False,12.0,4,5,5,190.77
False,15,Phone,3,7.0,E wallet,Male,3,3,Fashion,5,Divorced,3,False,17.0,2,2,8,208.92
False,2,Phone,1,24.0,CC,Male,4,4,Laptop & Accessory,5,Married,3,False,13.0,1,2,9,170.58
True,1,Phone,1,10.0,CC,Male,4,4,Phone,5,Divorced,7,False,14.0,2,2,3,165.31
False,26,Phone,1,10.0,CC,Male,3,5,Fashion,3,Divorced,4,True,15.0,1,2,5,204.69
False,19,Phone,1,17.0,Debit Card,Male,4,4,Phone,2,Divorced,5,False,22.0,2,2,3,151.54
False,26,Phone,1,11.0,Debit Card,Female,2,4,Grocery,2,Divorced,4,False,14.0,3,2,5,290.55
False,16,Computer,1,36.0,Debit Card,Female,4,4,Laptop & Accessory,3,Married,4,False,12.0,2,2,3,170.56
False,4,Phone,1,9.0,Debit Card,Female,3,6,Laptop & Accessory,2,Single,4,False,21.0,1,2,3,185.91
False,31,Phone,1,14.0,Debit Card,Female,3,4,Others,5,Divorced,7,False,18.6,1,12,11,320.66
False,20,Phone,1,25.0,CC,Female,3,4,Laptop & Accessory,3,Married,4,False,15.0,1,2,9,173.1
False,16,Computer,1,35.0,COD,Female,3,5,Laptop & Accessory,2,Divorced,2,False,12.0,1,2,5,170.23
True,1,Phone,3,7.0,COD,Female,4,4,Phone,4,Single,3,True,17.0,2,2,5,157.02
True,1,Computer,3,13.0,E wallet,Female,3,6,Phone,3,Married,2,False,17.0,2,2,1,148.51
False,12,Computer,1,9.0,Debit Card,Male,3,4,Phone,2,Divorced,3,True,24.0,2,2,1,142.02
False,14,Phone,3,9.0,Debit Card,Female,4,4,Others,3,Divorced,2,False,13.2,1,2,13,305.41
False,1,Phone,1,30.0,Debit Card,Female,3,4,Phone,2,Married,3,False,23.0,2,2,3,153.86
False,4,Computer,1,10.0,Debit Card,Male,3,4,Phone,2,Divorced,6,False,16.0,1,2,5,145.97
False,3,Phone,1,10.0,CC,Male,4,5,Fashion,3,Divorced,3,False,19.0,2,5,8,244.35000000000002
True,1,Phone,1,32.0,COD,Female,4,5,Phone,4,Divorced,7,False,17.0,1,2,2,150.46
True,1,Phone,2,9.0,COD,Male,3,5,Phone,2,Single,3,False,13.0,2,2,1,150.64
False,4,Computer,3,29.0,UPI,Female,4,4,Fashion,5,Divorced,2,False,12.0,3,8,9,209.12
False,31,Phone,3,36.0,E wallet,Male,3,5,Grocery,2,Married,5,False,13.0,6,2,1,266.18
False,24,Phone,1,36.0,Debit Card,Male,3,5,Grocery,3,Divorced,2,False,15.0,12,16,8,295.46
False,4,Computer,1,9.0,CC,Female,3,4,Phone,2,Single,2,False,15.0,6,7,8,150.64
False,31,Computer,3,35.0,E wallet,Female,4,5,Fashion,5,Divorced,6,False,20.0,14,14,7,227.66
False,21,Phone,1,9.0,CC,Female,4,4,Laptop & Accessory,2,Married,7,False,14.0,1,2,5,175.7
False,20,Phone,1,9.0,Debit Card,Male,3,4,Grocery,3,Divorced,8,False,14.2,1,2,2,303.61
False,9,Phone,1,29.0,Debit Card,Male,3,6,Phone,3,Single,2,False,16.0,3,5,4,167.3
False,28,Phone,1,15.0,Debit Card,Female,3,4,Laptop & Accessory,3,Single,9,False,12.0,2,2,1,162.8
False,8,Phone,1,9.0,Debit Card,Male,4,5,Phone,3,Married,5,False,13.0,6,6,8,152.68
False,20,Phone,3,17.0,E wallet,Female,4,5,Fashion,2,Divorced,4,True,20.0,2,2,5,215.71
False,5,Phone,1,16.0,Debit Card,Male,3,4,Fashion,4,Married,3,False,26.0,2,2,9,231.48000000000002
True,1,Phone,1,22.0,CC,Male,3,4,Fashion,3,Divorced,9,True,13.0,2,8,8,261.1
True,1,Phone,1,17.0,CC,Male,3,6,Phone,2,Married,9,False,14.0,1,2,4,159.08
False,4,Phone,3,14.0,E wallet,Male,3,4,Phone,4,Single,2,False,15.0,2,2,3,154.83
False,9,Phone,1,23.0,Debit Card,Male,4,4,Fashion,3,Divorced,6,True,13.0,1,2,1,201.32
True,1,Computer,1,27.0,Debit Card,Male,4,4,Fashion,3,Divorced,5,False,13.0,2,2,5,223.24
True,1,Computer,2,30.0,UPI,Female,3,4,Fashion,5,Married,11,True,16.0,2,2,6,224.5
False,16,Computer,1,12.0,UPI,Male,4,4,Phone,3,Divorced,6,False,18.0,3,3,1,145.93
False,10,Computer,3,17.0,CC,Male,3,4,Fashion,2,Single,3,False,15.0,2,10,12,224.8
True,1,Computer,1,11.0,COD,Male,3,5,Phone,3,Single,7,False,17.0,2,2,3,163.94
False,22,Phone,3,9.0,E wallet,Female,3,4,Laptop & Accessory,2,Divorced,4,False,15.0,5,7,8,165.51
False,29,Phone,3,25.0,Debit Card,Female,3,4,Grocery,4,Single,5,False,14.2,1,8,8,293.35
False,15,Computer,3,17.0,Debit Card,Male,3,4,Laptop & Accessory,2,Single,9,False,15.0,1,2,11,187.3
False,9,Phone,3,7.0,E wallet,Male,3,4,Laptop & Accessory,3,Divorced,11,False,12.0,4,7,10,172.17
False,14,Phone,1,13.0,Debit Card,Female,4,4,Grocery,3,Single,9,False,16.0,5,8,14,257.37
False,13,Computer,1,15.0,Debit Card,Female,3,4,Phone,3,Divorced,3,False,12.0,1,2,8,162.55
False,5,Phone,3,9.0,Debit Card,Male,4,4,Laptop & Accessory,2,Single,6,True,14.0,2,2,6,190.82
False,16,Phone,1,31.0,CC,Male,3,4,Fashion,5,Divorced,3,True,22.0,5,6,9,199.06
False,19,Phone,3,9.0,UPI,Male,4,4,Laptop & Accessory,4,Divorced,2,False,20.0,4,4,8,173.05
True,1,Computer,2,24.0,Debit Card,Female,3,4,Phone,3,Married,2,True,12.0,1,2,1,152.41
False,3,Phone,1,26.0,COD,Male,3,4,Laptop & Accessory,2,Married,6,False,13.0,1,2,3,167.62
False,7,Phone,1,7.0,CC,Female,4,3,Grocery,3,Married,6,False,20.0,0,2,6,286.84
False,1,Phone,3,14.0,Debit Card,Male,3,5,Fashion,2,Married,11,False,22.0,2,6,2,240.57
True,1,Computer,3,12.0,E wallet,Male,4,4,Phone,4,Single,3,True,15.0,2,2,1,143.78
False,14,Computer,3,35.0,UPI,Male,3,6,Fashion,5,Married,5,False,16.0,2,8,2,234.32
False,15,Computer,1,9.0,UPI,Female,4,5,Laptop & Accessory,3,Single,4,True,18.0,1,2,8,193.11
False,1,Phone,3,36.0,CC,Male,3,4,Laptop & Accessory,3,Married,7,False,13.0,2,2,1,168.06
False,9,Phone,3,7.0,CC,Female,4,4,Laptop & Accessory,3,Single,3,False,17.0,1,2,4,173.59
False,8,Phone,3,28.0,Debit Card,Male,4,3,Laptop & Accessory,2,Single,3,False,13.0,6,6,8,178.37
True,1,Phone,1,31.0,COD,Male,4,6,Phone,2,Single,3,True,19.0,2,2,1,148.4
False,11,Phone,1,7.0,COD,Female,3,4,Fashion,2,Single,6,False,18.0,2,2,3,199.91
False,20,Computer,1,25.0,CC,Female,3,4,Fashion,3,Divorced,7,False,12.0,2,2,8,230.27
False,15,Phone,3,9.0,Debit Card,Female,4,4,Grocery,5,Divorced,9,False,17.0,7,12,9,290.95
False,11,Computer,3,16.0,CC,Male,4,4,Fashion,4,Married,3,False,14.0,7,8,7,213.34
False,26,Phone,1,13.0,COD,Male,4,4,Laptop & Accessory,5,Married,5,True,13.0,3,7,10,180.77
True,1,Computer,3,18.0,UPI,Male,3,3,Laptop & Accessory,3,Divorced,10,False,13.0,2,2,3,172.07
False,1,Computer,3,31.0,CC,Male,3,4,Phone,2,Divorced,2,False,14.0,1,3,2,149.0
False,12,Phone,1,17.0,CC,Female,4,4,Laptop & Accessory,3,Divorced,5,False,20.0,2,2,8,223.24
False,11,Phone,1,7.0,Debit Card,Female,4,4,Laptop & Accessory,4,Divorced,8,False,13.0,4,5,4,189.47
False,23,Phone,1,25.0,Debit Card,Male,3,5,Others,3,Married,3,True,21.0,1,2,10,320.02
False,1,Phone,1,30.0,CC,Male,3,3,Phone,2,Divorced,3,True,12.0,1,2,5,152.25
False,1,Phone,3,35.0,E wallet,Male,4,4,Laptop & Accessory,4,Divorced,3,False,21.0,2,2,5,187.72
False,1,Phone,1,24.0,UPI,Male,4,5,Phone,4,Divorced,3,False,22.0,2,2,1,146.27
False,24,Computer,2,10.0,CC,Male,3,4,Others,4,Divorced,3,False,14.4,7,11,8,307.0
False,1,Phone,3,20.0,CC,Male,3,4,Phone,3,Divorced,3,False,12.0,2,2,7,145.96
True,1,Computer,1,14.0,Debit Card,Female,3,4,Phone,3,Divorced,3,True,17.0,1,2,3,153.86
True,1,Computer,3,19.0,Debit Card,Male,4,5,Phone,5,Divorced,3,False,19.0,2,2,1,145.33
False,8,Phone,1,7.0,Debit Card,Male,3,5,Phone,2,Divorced,3,True,14.0,1,2,4,161.22
True,1,Phone,3,20.0,CC,Male,3,4,Laptop & Accessory,5,Married,4,False,18.0,1,2,3,167.33
False,9,Phone,1,32.0,UPI,Male,3,5,Laptop & Accessory,2,Single,6,False,15.0,1,2,3,161.81
False,5,Phone,3,13.0,CC,Male,4,3,Laptop & Accessory,2,Married,6,False,23.0,4,6,8,179.6
False,1,Phone,1,13.0,CC,Female,4,5,Phone,3,Married,2,False,13.0,2,2,4,146.87
False,11,Phone,3,9.0,E wallet,Male,4,4,Laptop & Accessory,3,Divorced,6,True,12.0,1,2,12,221.02
False,1,Phone,1,7.0,Debit Card,Female,3,5,Phone,4,Single,3,False,14.0,2,2,1,153.36
False,16,Phone,1,9.0,Debit Card,Female,3,4,Laptop & Accessory,2,Divorced,3,False,14.0,3,3,3,165.89
False,17,Phone,1,13.0,UPI,Male,3,5,Grocery,2,Married,6,True,15.0,1,2,1,291.27
False,12,Phone,1,7.0,Debit Card,Female,3,4,Phone,5,Single,5,False,18.0,2,2,1,151.19
False,17,Computer,1,16.0,CC,Male,4,4,Laptop & Accessory,3,Married,5,True,14.0,3,5,8,181.79
False,22,Phone,1,7.0,Debit Card,Female,3,5,Grocery,5,Divorced,9,False,12.0,2,2,3,279.02
False,18,Phone,2,7.0,Debit Card,Female,3,5,Laptop & Accessory,3,Single,6,False,12.0,2,2,3,184.85
False,8,Phone,3,21.0,COD,Female,3,4,Phone,3,Married,3,True,19.0,2,2,7,150.79
True,1,Phone,3,9.0,E wallet,Male,3,4,Phone,5,Married,2,False,12.0,1,2,3,155.41
False,1,Phone,3,29.0,COD,Male,3,4,Phone,3,Single,3,False,12.0,2,2,3,159.47
False,18,Phone,1,10.0,UPI,Male,3,4,Others,2,Divorced,6,True,15.2,2,2,2,320.13
False,1,Phone,1,13.0,CC,Male,4,4,Phone,3,Divorced,2,False,21.0,3,3,3,152.73
False,7,Phone,3,15.0,E wallet,Male,3,4,Laptop & Accessory,3,Married,2,False,13.0,2,2,3,196.04
False,6,Phone,1,16.0,Debit Card,Female,4,4,Laptop & Accessory,2,Divorced,3,True,13.0,2,2,6,188.22
False,4,Computer,1,10.0,CC,Female,4,4,Phone,3,Married,3,False,21.0,2,2,1,145.83
False,27,Phone,3,7.0,CC,Female,3,4,Laptop & Accessory,5,Single,9,False,21.0,7,9,11,208.81
False,8,Phone,1,7.0,Debit Card,Male,3,4,Phone,2,Divorced,3,False,13.0,7,9,9,151.91
True,9,Computer,3,33.0,Debit Card,Female,4,4,Laptop & Accessory,5,Divorced,4,False,15.0,1,2,1,167.86
False,1,Phone,1,13.0,Debit Card,Female,4,4,Phone,2,Divorced,3,True,14.0,1,2,3,151.59
False,11,Phone,1,10.0,UPI,Male,3,4,Fashion,3,Divorced,3,False,16.0,7,8,6,219.34
False,3,Phone,3,10.0,CC,Female,4,4,Laptop & Accessory,3,Divorced,3,False,15.0,1,2,3,180.61
False,9,Phone,1,13.0,Debit Card,Male,3,6,Laptop & Accessory,2,Single,3,False,14.0,12,12,9,191.46
False,7,Computer,1,13.0,Debit Card,Male,2,4,Laptop & Accessory,2,Married,5,False,24.0,5,5,8,202.25
False,28,Phone,2,26.0,CC,Male,3,4,Fashion,4,Divorced,4,False,16.0,4,3,2,232.25
False,10,Phone,1,16.0,CC,Male,3,5,Laptop & Accessory,4,Married,4,True,12.0,2,2,8,213.47
False,1,Phone,1,10.0,CC,Male,3,5,Phone,2,Single,2,False,14.0,1,2,2,145.45
True,1,Phone,1,17.0,CC,Male,3,4,Phone,3,Single,3,True,12.0,1,2,2,135.09
True,1,Computer,1,10.0,Debit Card,Male,4,4,Phone,5,Single,3,True,12.0,10,10,8,158.48
False,9,Computer,1,10.0,Debit Card,Male,3,5,Phone,3,Divorced,3,False,19.0,2,2,1,137.81
False,1,Phone,1,11.0,CC,Male,3,3,Phone,5,Divorced,4,False,17.0,1,2,3,153.19
False,1,Phone,3,15.0,Debit Card,Male,3,3,Laptop & Accessory,4,Divorced,2,False,23.0,1,2,3,173.51
False,12,Phone,3,14.0,E wallet,Female,3,5,Laptop & Accessory,2,Single,2,False,21.0,2,2,6,165.28
False,3,Computer,1,7.0,Debit Card,Male,4,6,Phone,2,Married,3,False,19.0,3,3,9,152.2
False,22,Phone,3,9.0,E wallet,Male,3,3,Laptop & Accessory,4,Divorced,5,False,13.0,3,3,3,206.2
False,1,Computer,3,10.0,CC,Female,4,3,Laptop & Accessory,2,Married,3,True,21.0,2,2,5,171.47
False,11,Phone,1,17.0,Debit Card,Male,4,3,Phone,2,Single,5,False,18.0,2,2,1,171.8
False,24,Phone,1,35.0,CC,Male,4,3,Phone,3,Divorced,3,True,12.0,4,4,9,157.21
False,8,Phone,1,16.0,CC,Female,3,5,Fashion,4,Single,3,False,15.0,5,8,11,211.21
True,1,Phone,3,10.0,Debit Card,Female,4,4,Laptop & Accessory,3,Single,11,False,15.0,2,3,1,170.77
False,13,Phone,1,9.0,COD,Female,4,5,Laptop & Accessory,3,Single,3,False,12.0,3,12,11,170.53
False,6,Phone,3,17.0,E wallet,Male,3,4,Laptop & Accessory,2,Single,3,False,13.0,1,2,9,178.96
True,14,Computer,3,15.0,COD,Male,3,4,Laptop & Accessory,3,Divorced,5,True,15.0,2,2,4,192.96
False,12,Phone,1,7.0,Debit Card,Female,3,3,Laptop & Accessory,2,Single,2,False,14.0,2,2,9,201.25
False,1,Phone,1,7.0,Debit Card,Female,4,4,Fashion,5,Divorced,3,False,12.0,2,2,8,199.12
False,6,Phone,1,10.0,Debit Card,Female,3,4,Fashion,2,Single,5,False,16.0,4,7,8,236.58999999999997
False,21,Phone,3,21.0,E wallet,Male,3,4,Laptop & Accessory,5,Single,4,False,13.0,1,2,8,174.6
False,14,Computer,3,12.0,Debit Card,Male,3,5,Fashion,5,Divorced,7,True,22.0,1,2,5,229.75
False,27,Phone,1,14.0,Debit Card,Male,3,3,Grocery,3,Divorced,5,False,20.0,0,2,4,273.14
False,15,Phone,2,17.0,UPI,Male,4,5,Others,2,Married,5,False,19.0,13,13,7,316.41
False,31,Phone,3,23.0,E wallet,Male,3,4,Laptop & Accessory,5,Single,10,False,15.0,2,3,3,179.05
False,1,Computer,1,17.0,Debit Card,Male,3,4,Fashion,5,Married,3,False,22.0,2,2,5,212.93
False,15,Phone,2,7.0,UPI,Male,3,5,Others,3,Divorced,3,False,16.6,3,3,11,316.89
False,24,Phone,3,15.0,E wallet,Male,3,4,Phone,4,Divorced,9,False,16.0,2,3,3,163.75
True,1,Phone,1,7.0,Debit Card,Female,4,6,Phone,4,Single,9,True,14.0,2,4,8,147.16
False,10,Computer,1,15.0,Debit Card,Female,4,3,Fashion,5,Divorced,11,False,15.0,1,7,6,242.13
False,12,Phone,1,7.0,Debit Card,Female,3,4,Fashion,3,Single,6,True,15.0,1,2,1,203.61
False,18,Computer,1,31.0,CC,Male,3,6,Phone,3,Single,4,False,15.0,1,2,5,162.08
False,21,Computer,3,10.0,CC,Female,3,4,Grocery,3,Married,11,True,13.0,4,12,14,262.7
False,4,Phone,3,34.0,E wallet,Male,3,4,Laptop & Accessory,2,Married,9,False,24.0,5,8,8,178.04
False,3,Phone,3,17.0,Debit Card,Male,3,4,Phone,3,Single,3,False,12.0,1,2,1,151.42
True,6,Computer,1,26.0,CC,Male,3,3,Phone,3,Married,8,True,13.0,3,3,3,152.59
False,17,Computer,3,22.0,Debit Card,Male,3,5,Laptop & Accessory,2,Divorced,5,False,19.0,1,3,3,193.04
False,8,Phone,1,15.0,CC,Female,4,4,Laptop & Accessory,3,Single,5,False,12.0,2,5,4,186.42
False,1,Phone,1,16.0,CC,Male,3,4,Phone,5,Divorced,3,False,15.0,1,2,3,150.0
False,13,Phone,2,10.0,UPI,Female,3,3,Laptop & Accessory,4,Divorced,11,False,16.0,4,4,7,188.89
False,30,Phone,1,16.0,CC,Male,3,4,Grocery,2,Divorced,9,False,12.0,1,1,2,236.02999999999997
False,14,Phone,1,9.0,CC,Female,3,5,Phone,2,Single,2,True,21.0,3,3,4,148.42
False,1,Phone,1,14.0,CC,Female,3,5,Laptop & Accessory,5,Single,10,False,20.0,2,2,8,193.11
False,3,Phone,3,17.0,E wallet,Male,3,4,Phone,4,Married,3,False,15.0,1,3,3,147.97
False,27,Phone,1,13.0,Debit Card,Male,3,4,Laptop & Accessory,2,Single,4,False,18.0,2,3,3,149.5
False,9,Computer,1,9.0,Debit Card,Female,4,4,Laptop & Accessory,5,Married,4,False,12.0,1,2,1,175.93
False,6,Computer,1,31.0,Debit Card,Male,4,4,Laptop & Accessory,2,Divorced,3,False,16.0,3,5,8,178.09
False,12,Phone,1,9.0,CC,Male,4,4,Phone,3,Divorced,8,True,14.0,1,2,2,155.57
False,8,Phone,1,15.0,Debit Card,Female,3,4,Laptop & Accessory,5,Married,5,False,15.0,2,2,1,176.21
False,26,Phone,3,10.0,E wallet,Male,3,5,Grocery,5,Divorced,3,False,13.4,2,2,17,293.56
True,1,Phone,1,7.0,UPI,Male,4,4,Phone,2,Single,3,True,14.0,6,8,9,151.86
False,1,Phone,3,33.0,CC,Female,3,4,Laptop & Accessory,2,Single,3,False,24.0,1,2,5,186.8
False,19,Phone,3,9.0,COD,Male,3,6,Laptop & Accessory,3,Single,2,False,14.0,1,4,2,191.32
False,1,Phone,1,17.0,CC,Male,4,3,Phone,3,Single,3,False,19.0,2,2,3,160.05
True,11,Computer,3,34.0,Debit Card,Female,4,2,Laptop & Accessory,3,Single,6,True,13.0,2,2,4,188.97
False,8,Phone,3,9.0,UPI,Male,3,4,Laptop & Accessory,2,Single,3,False,23.0,1,2,5,187.74
True,19,Phone,1,9.0,CC,Male,4,4,Others,5,Divorced,7,True,14.0,2,2,5,323.59
False,10,Computer,3,15.0,Debit Card,Male,4,5,Fashion,5,Single,3,False,16.0,1,2,10,200.87
False,26,Computer,1,26.0,CC,Male,3,4,Phone,2,Divorced,2,False,19.0,2,2,3,167.58
False,1,Computer,1,7.0,Debit Card,Female,4,6,Phone,2,Married,5,False,15.0,3,3,1,168.64
False,3,Phone,1,34.0,CC,Female,4,4,Laptop & Accessory,3,Divorced,6,False,13.0,2,2,2,168.35
True,1,Phone,3,15.0,COD,Male,3,5,Laptop & Accessory,5,Single,8,False,18.0,2,2,3,178.26
False,8,Phone,1,7.0,Debit Card,Female,4,2,Phone,2,Single,4,False,17.0,1,2,4,157.8
False,28,Phone,1,26.0,CC,Female,4,4,Laptop & Accessory,5,Married,11,True,12.0,1,2,5,179.85
False,3,Computer,3,6.0,E wallet,Male,3,4,Laptop & Accessory,2,Divorced,2,False,20.0,1,2,2,168.42
False,11,Phone,1,17.0,Debit Card,Female,3,4,Phone,5,Married,2,True,14.0,4,5,4,152.82
False,12,Computer,1,9.0,Debit Card,Female,4,2,Laptop & Accessory,5,Single,8,True,13.0,5,5,13,184.8
False,8,Phone,1,9.0,CC,Female,3,5,Phone,5,Single,3,False,12.0,2,2,4,168.81
False,9,Phone,3,15.0,Debit Card,Female,4,4,Phone,2,Divorced,3,False,17.0,1,2,3,150.72
False,4,Phone,1,7.0,Debit Card,Male,3,6,Phone,3,Divorced,5,False,22.0,2,2,3,163.33
False,14,Computer,1,9.0,CC,Female,3,2,Laptop & Accessory,4,Divorced,3,False,25.0,1,4,8,167.44
False,8,Phone,3,15.0,Debit Card,Female,4,4,Laptop & Accessory,5,Divorced,7,False,18.0,2,2,3,190.0
False,16,Computer,1,15.0,Debit Card,Male,4,4,Others,2,Married,3,False,21.0,1,15,10,309.3
True,1,Phone,1,13.0,Debit Card,Male,4,2,Phone,5,Divorced,3,True,22.0,2,2,1,141.01
False,1,Computer,1,16.0,Debit Card,Male,3,5,Phone,4,Married,3,False,12.0,2,2,1,151.94
False,26,Phone,1,18.0,Debit Card,Female,3,4,Laptop & Accessory,3,Divorced,10,False,21.0,2,2,5,156.49
False,24,Phone,1,9.0,CC,Male,4,4,Grocery,3,Divorced,7,False,14.4,1,2,4,301.39
True,1,Phone,1,7.0,Debit Card,Female,3,5,Phone,5,Divorced,3,True,12.0,1,2,1,148.19
False,7,Phone,1,14.0,CC,Male,3,4,Fashion,3,Divorced,2,False,12.0,1,6,8,241.91000000000003
True,1,Phone,3,23.0,E wallet,Female,4,4,Laptop & Accessory,5,Single,7,False,16.0,2,2,3,178.24
False,21,Phone,1,9.0,UPI,Female,3,4,Grocery,2,Divorced,3,True,14.0,4,4,1,292.52
False,10,Phone,1,7.0,UPI,Female,3,4,Laptop & Accessory,4,Divorced,2,False,16.0,1,2,6,177.28
False,3,Phone,1,30.0,Debit Card,Male,3,2,Phone,3,Divorced,3,False,25.0,2,2,8,152.0
True,21,Phone,1,9.0,Debit Card,Male,3,4,Others,4,Single,9,True,19.2,6,14,9,317.46
False,9,Phone,1,7.0,Debit Card,Female,3,2,Phone,3,Single,5,False,14.0,1,3,3,150.06
False,16,Phone,1,7.0,Debit Card,Female,3,5,Laptop & Accessory,2,Divorced,11,True,14.0,1,2,3,185.62
True,1,Phone,1,9.0,CC,Male,3,4,Phone,3,Single,8,False,18.0,1,3,2,168.82
False,10,Phone,2,20.0,UPI,Male,3,4,Phone,4,Divorced,5,False,14.0,2,2,5,146.43
False,6,Phone,1,11.0,Debit Card,Female,4,5,Laptop & Accessory,3,Divorced,3,False,13.0,2,7,9,186.62
False,14,Computer,1,23.0,CC,Male,3,5,Laptop & Accessory,3,Single,8,False,15.0,2,2,1,175.94
False,4,Phone,1,9.0,CC,Female,3,5,Laptop & Accessory,2,Single,7,True,25.0,2,2,1,193.77
False,19,Phone,1,9.0,Debit Card,Female,4,5,Phone,3,Single,3,False,15.0,2,2,1,147.74
False,16,Phone,1,36.0,Debit Card,Male,4,4,Laptop & Accessory,4,Divorced,3,False,14.0,3,8,9,169.34
False,12,Computer,1,19.0,Debit Card,Male,3,5,Laptop & Accessory,5,Married,4,False,16.0,2,2,3,187.88
False,8,Computer,1,23.0,Debit Card,Female,4,5,Phone,2,Single,3,False,17.0,2,2,4,150.53
True,13,Phone,3,18.0,E wallet,Female,3,4,Fashion,2,Divorced,3,False,19.0,1,8,8,201.54
True,19,Phone,3,9.0,CC,Male,3,4,Laptop & Accessory,2,Single,6,False,17.0,1,8,4,176.6
False,17,Phone,1,21.0,Debit Card,Male,4,4,Grocery,5,Divorced,8,False,12.6,2,2,1,296.59
False,1,Phone,1,12.0,COD,Male,3,5,Fashion,2,Married,3,True,17.0,1,1,9,253.07999999999998
False,9,Phone,1,14.0,UPI,Male,3,4,Fashion,3,Single,5,False,22.0,1,2,12,227.21
False,2,Phone,3,9.0,E wallet,Female,3,4,Laptop & Accessory,4,Divorced,3,True,21.0,8,8,6,172.79
False,8,Phone,2,10.0,UPI,Male,3,4,Phone,2,Divorced,2,False,20.0,2,2,3,162.37
True,1,Computer,1,12.0,CC,Female,3,5,Phone,3,Divorced,3,True,15.0,1,2,8,148.66
False,1,Computer,1,10.0,CC,Male,3,4,Phone,2,Divorced,3,False,12.0,2,2,1,142.06
False,25,Phone,3,33.0,E wallet,Female,4,4,Grocery,3,Divorced,4,False,15.0,3,5,18,288.07
False,18,Phone,1,11.0,CC,Male,3,4,Laptop & Accessory,4,Single,11,False,13.0,2,3,4,184.33
False,1,Phone,1,9.0,CC,Male,4,2,Phone,5,Single,9,False,14.0,2,2,2,159.24
False,7,Phone,3,7.0,CC,Male,3,2,Laptop & Accessory,5,Married,3,False,23.0,1,2,9,165.37
False,9,Phone,1,34.0,CC,Female,3,5,Phone,5,Single,3,False,12.0,2,2,2,150.59
False,10,Phone,3,7.0,Debit Card,Male,3,4,Laptop & Accessory,2,Divorced,3,True,15.0,3,5,12,187.01
False,6,Phone,3,20.0,Debit Card,Male,4,4,Laptop & Accessory,2,Married,4,False,12.0,1,2,4,169.03
False,4,Computer,1,12.0,Debit Card,Male,4,5,Phone,2,Married,11,False,13.0,1,2,4,162.61
