NumberOfAddress,Complain,OrderAmountHikeFromlastYear,OrderCount,DaySinceLastOrder,CashbackAmount,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,CouponUsed
2,true,17,1,0,153.37001078,true,19,Phone,3,16,E wallet,Male,3,3,Laptop & Accessory,1,Divorced,0
7,false,12,2,3,120.77151959,false,9,Computer,1,14,CC,Female,3,2,Phone,3,Married,0
2,false,13,1,2,157.88296721,false,5,Phone,1,28,Debit Card,Female,3,5,Laptop & Accessory,2,Single,1
3,false,23,2,1,148.03491774,true,1,Phone,3,17,Debit Card,Male,3,4,Phone,3,Married,2
1,false,17,2,3,176.29568207,false,0,Computer,3,15,E wallet,Female,3,4,Laptop & Accessory,1,Single,2
2,false,15,2,3,147.81510004,false,1,Phone,1,14,Debit Card,Male,3,4,Phone,5,Married,2
1,false,19,1,3,131.16619571,false,6,Phone,1,10,Debit Card,Male,2,3,Phone,3,Married,1
9,false,24,1,7,168.39626796,false,18,Phone,1,11,Debit Card,Male,2,1,Laptop & Accessory,5,Divorced,1
2,false,13,1,8,161.39315655,false,24,Phone,1,11,Debit Card,Male,2,3,Laptop & Accessory,3,Divorced,0
3,false,15,2,2,297.75542218,false,29,Computer,3,29,UPI,Male,3,5,Others,3,Single,1
3,false,15,4,3,179.31786298,false,15,Phone,3,25,E wallet,Female,3,4,Fashion,5,Married,9
2,false,13,3,8,192.09085469,false,14,Computer,1,29,Debit Card,Male,3,4,Laptop & Accessory,2,Single,3
2,false,20,3,6,130.35682283,false,7,Computer,1,6,CC,Female,3,1,Phone,1,Single,2
2,true,25,1,1,137.86751914,false,1,Phone,1,8,CC,Male,3,3,Phone,5,Single,1
2,false,18,2,8,117.27082132,false,9,Phone,1,28,CC,Female,3,4,Phone,1,Single,1
3,false,16,2,2,123.02462081,false,9,Computer,1,28,Debit Card,Male,3,5,Phone,3,Single,1
4,false,16,4,13,176.18967089,false,19,Computer,1,14,CC,Female,4,4,Laptop & Accessory,3,Married,4
3,false,12,2,1,173.45540486,false,30,Phone,1,7,CC,Male,4,4,Laptop & Accessory,3,Married,2
7,false,14,1,2,153.37422812,false,5,Phone,3,10,E wallet,Male,3,5,Laptop & Accessory,5,Divorced,0
1,false,18,2,5,139.37994915,true,1,Computer,1,9,COD,Male,3,4,Phone,3,Single,2
4,true,13,1,0,268.12312804,false,19,Computer,3,10,CC,Female,3,4,Grocery,5,Married,1
3,false,12,5,10,157.5567784,false,2,Phone,1,22,Debit Card,Male,4,5,Phone,5,Married,5
4,false,24,1,9,163.48173323,false,16,Computer,1,15,UPI,Male,3,4,Laptop & Accessory,3,Married,0
11,false,15,15,1,310.27151161,false,15,Phone,1,7,CC,Male,4,2,Phone,3,Single,4
1,true,15,2,7,150.65023258,false,5,Computer,1,18,CC,Male,2,4,Laptop & Accessory,5,Divorced,1
5,false,15,2,8,253.89134624,false,22,Phone,1,7,CC,Male,4,4,Fashion,3,Married,1
3,false,14,2,8,182.63667716,false,6,Computer,3,7,Debit Card,Male,4,6,Laptop & Accessory,3,Single,2
2,false,14,1,4,121.487024,false,15,Phone,1,8,CC,Male,2,3,Phone,1,Single,0
2,false,12,8,9,151.99845753,false,25,Phone,3,9,Debit Card,Female,3,5,Phone,1,Single,3
2,true,15,4,3,142.08108282,false,0,Phone,1,9,CC,Male,3,4,Phone,1,Married,1
7,true,13,1,2,123.96586379,false,5,Phone,1,14,COD,Female,2,3,Laptop & Accessory,5,Married,0
6,false,16,2,3,275.97881135,false,18,Phone,1,35,CC,Male,3,4,Grocery,1,Divorced,1
2,false,17,3,1,157.1412878,false,1,Phone,3,32,Debit Card,Male,4,4,Phone,4,Divorced,1
4,false,14,3,3,176.83341085,false,6,Phone,1,13,CC,Male,3,1,Laptop & Accessory,1,Married,3
2,false,19,8,7,126.81815301,false,5,Phone,1,15,UPI,Male,3,3,Phone,1,Married,7
6,true,15,15,9,292.60006431,false,23,Phone,3,18,CC,Male,3,3,Grocery,4,Married,7
3,true,16,2,4,152.91084031,true,1,Phone,1,24,CC,Male,3,6,Phone,3,Married,1
2,false,12,2,2,188.43346948,false,16,Phone,1,20,Debit Card,Female,3,4,Fashion,3,Married,1
3,false,14,2,5,150.99595907,true,1,Phone,1,16,CC,Male,4,4,Phone,4,Single,1
4,false,19,1,0,149.04262007,false,23,Phone,1,34,CC,Female,2,3,Laptop & Accessory,3,Married,0
2,true,22,2,2,165.15295185,false,1,Phone,1,13,UPI,Male,4,4,Phone,1,Married,2
2,false,13,5,13,123.0406426,false,14,Phone,1,14,CC,Male,3,3,Phone,1,Single,0
3,true,12,15,10,234.52617695,true,19,Phone,3,8,E wallet,Female,2,4,Grocery,5,Single,6
3,false,12,2,1,174.69599215,false,7,Phone,1,12,Debit Card,Male,3,5,Laptop & Accessory,3,Single,2
2,false,26,1,3,195.99512364,false,4,Phone,3,14,COD,Male,2,4,Fashion,2,Single,0
8,true,13,2,4,146.43446155,false,1,Phone,1,8,CC,Female,3,4,Phone,3,Single,1
2,false,15,1,2,129.236464,false,0,Computer,2,28,UPI,Female,3,3,Phone,4,Divorced,1
2,false,11,1,4,283.64758484,false,23,Phone,2,8,CC,Male,3,3,Grocery,1,Married,0
2,false,14,1,7,141.86013973,false,15,Phone,1,8,Debit Card,Male,2,3,Laptop & Accessory,1,Married,0
2,true,25,2,1,154.95545565,false,1,Phone,3,16,E wallet,Male,3,3,Phone,4,Married,2
2,false,22,1,4,147.36634795,false,0,Phone,3,6,E wallet,Male,2,3,Laptop & Accessory,5,Married,0
3,false,19,1,0,162.21232823,false,13,Computer,1,35,UPI,Male,3,3,Phone,4,Married,1
2,false,13,1,7,120.01582058,true,9,Phone,3,27,Debit Card,Female,3,3,Phone,3,Single,1
1,false,13,1,10,156.84310589,false,0,Computer,1,12,Debit Card,Male,3,4,Laptop & Accessory,1,Married,1
2,false,22,1,4,154.20427192,false,0,Computer,3,6,Debit Card,Male,2,3,Laptop & Accessory,1,Married,0
10,false,22,2,1,173.36890969,false,19,Phone,3,9,E wallet,Male,3,4,Laptop & Accessory,3,Divorced,2
3,false,16,2,1,151.05370703,false,2,Phone,3,7,CC,Male,3,4,Phone,5,Divorced,2
10,true,15,2,2,183.70959402,false,18,Phone,3,16,E wallet,Female,2,4,Laptop & Accessory,4,Married,0
1,false,13,1,4,131.05941803,false,13,Phone,2,15,UPI,Male,2,4,Phone,4,Single,1
10,false,15,2,3,172.04266917,false,3,Phone,1,22,Debit Card,Male,4,6,Phone,1,Married,1
3,true,14,1,1,143.59214539,true,13,Phone,3,32,CC,Male,2,3,Laptop & Accessory,3,Divorced,1
4,true,14,2,1,146.68740837,true,1,Phone,3,9,E wallet,Male,3,5,Phone,2,Divorced,2
11,true,14,2,8,176.22378577,false,3,Computer,1,12,CC,Male,3,4,Laptop & Accessory,3,Married,1
3,false,26,2,5,145.3626912,false,13,Phone,1,7,CC,Male,3,5,Phone,1,Married,2
8,false,11,1,7,188.44283464,true,0,Computer,1,16,CC,Male,2,3,Fashion,2,Single,0
2,false,12,1,1,144.87687123,true,0,Phone,2,27,Debit Card,Male,3,4,Laptop & Accessory,4,Single,1
1,false,11,11,9,196.11302301,false,19,Phone,1,16,Debit Card,Male,3,3,Grocery,1,Married,2
1,true,11,2,7,321.77974569,false,8,Computer,1,10,CC,Female,3,4,Others,3,Married,2
4,false,13,7,6,141.7083145,false,15,Phone,1,14,Debit Card,Male,2,3,Laptop & Accessory,4,Married,2
2,false,13,7,8,207.67916855,false,13,Computer,1,8,CC,Male,2,5,Fashion,3,Married,0
8,false,11,2,2,147.25368057,false,0,Phone,3,15,COD,Female,2,5,Phone,4,Single,0
1,false,11,8,7,220.311358,false,4,Computer,3,13,Debit Card,Female,3,3,Fashion,2,Divorced,5
2,false,16,1,1,120.75173356,false,9,Phone,1,11,Debit Card,Female,2,5,Phone,3,Single,0
3,false,13,1,5,208.40813793,false,8,Phone,1,6,Debit Card,Female,2,5,Fashion,4,Married,2
3,false,15,2,2,190.63035745,false,9,Computer,1,33,CC,Male,4,6,Laptop & Accessory,4,Married,2
4,false,15,2,1,319.04297833,false,24,Phone,3,7,CC,Male,4,4,Others,1,Divorced,2
3,false,19,2,8,237.64748763,false,3,Phone,1,10,Debit Card,Male,3,5,Grocery,1,Married,2
5,false,12,1,3,153.82137709,false,18,Phone,3,19,Debit Card,Male,2,1,Laptop & Accessory,4,Single,0
2,false,22,13,8,158.78014034,false,16,Phone,1,9,Debit Card,Male,4,4,Laptop & Accessory,3,Married,6
3,false,12,3,3,153.17281244,false,16,Computer,1,7,Debit Card,Female,4,5,Phone,3,Married,2
3,true,14,2,1,148.23802764,true,3,Phone,1,12,CC,Male,3,6,Laptop & Accessory,3,Single,1
2,false,18,1,2,128.2571697,false,0,Phone,3,15,Debit Card,Male,3,1,Phone,5,Married,0
2,true,14,1,7,120.55715573,false,9,Computer,1,6,CC,Male,3,3,Laptop & Accessory,3,Divorced,1
8,true,24,1,1,177.04943326,true,1,Computer,3,9,CC,Female,3,4,Laptop & Accessory,5,Single,1
5,false,19,2,3,254.75309801,false,27,Phone,1,10,CC,Male,3,2,Grocery,4,Single,1
9,false,12,1,3,161.73212658,false,0,Phone,1,10,CC,Male,3,5,Laptop & Accessory,4,Divorced,1
8,false,12,1,2,152.12619074,false,0,Phone,1,13,CC,Male,2,4,Laptop & Accessory,4,Single,0
4,false,15,2,1,170.70163204,false,12,Computer,1,25,CC,Male,4,4,Laptop & Accessory,2,Single,2
8,true,18,6,8,199.74471332,false,20,Phone,3,7,Debit Card,Female,4,4,Laptop & Accessory,3,Married,4
8,true,16,2,1,149.12007017,true,1,Phone,3,21,CC,Male,4,4,Phone,3,Married,2
2,false,13,1,4,167.12530484,false,1,Phone,1,17,Debit Card,Male,3,4,Laptop & Accessory,1,Single,1
4,false,14,2,2,144.04390061,false,3,Phone,1,30,CC,Male,3,3,Laptop & Accessory,5,Divorced,1
3,false,15,2,1,157.11499001,false,24,Phone,1,15,CC,Male,4,4,Phone,3,Single,2
8,true,13,6,1,192.46331937,true,5,Phone,3,18,E wallet,Female,4,4,Laptop & Accessory,4,Single,4
3,true,13,3,3,180.84589253,false,8,Phone,1,11,CC,Male,4,4,Laptop & Accessory,2,Married,1
1,false,21,1,0,178.15710959,true,0,Phone,3,23,CC,Male,3,3,Fashion,5,Single,1
5,false,11,1,2,123.00992114,true,13,Phone,1,13,CC,Male,2,3,Phone,3,Married,0
4,false,15,1,10,297.48342277,false,24,Computer,1,14,Debit Card,Male,3,3,Others,3,Single,0
3,true,16,8,8,148.22677891,true,1,Phone,3,32,Debit Card,Male,4,4,Phone,4,Married,3
3,true,26,2,1,136.5356359,true,1,Phone,1,8,Debit Card,Female,2,4,Phone,1,Single,1
5,false,18,2,8,262.69557786,false,24,Phone,1,21,Debit Card,Male,3,5,Grocery,3,Divorced,4
3,true,20,2,2,132.84260456,true,1,Phone,3,11,COD,Male,3,5,Phone,2,Single,1
4,false,15,1,7,174.76159355,false,0,Phone,3,11,E wallet,Female,2,4,Fashion,5,Single,1
2,false,14,9,3,223.92263968,false,4,Phone,3,10,E wallet,Male,4,5,Laptop & Accessory,1,Divorced,2
5,false,19,2,3,223.77625747,false,14,Phone,1,14,Debit Card,Male,4,6,Laptop & Accessory,3,Married,2
3,true,15,10,3,223.02057273,false,30,Computer,1,13,CC,Male,2,3,Fashion,3,Married,7
2,false,15,4,9,216.90486151,false,1,Computer,3,7,E wallet,Female,2,5,Grocery,5,Married,3
2,false,20,9,5,154.47114227,false,0,Phone,1,34,CC,Female,2,4,Laptop & Accessory,3,Married,7
4,true,12,2,1,178.09108622,true,27,Phone,3,20,Debit Card,Female,3,5,Laptop & Accessory,3,Married,2
7,false,19,2,7,171.59420919,false,6,Computer,1,7,Debit Card,Female,3,4,Fashion,1,Divorced,0
3,false,14,2,1,159.66739925,true,1,Phone,3,33,Debit Card,Female,3,4,Phone,1,Single,1
2,true,18,4,8,147.3023984,false,1,Phone,1,15,CC,Male,3,4,Laptop & Accessory,2,Single,4
3,false,12,2,1,178.74652605,false,12,Computer,1,8,CC,Female,4,4,Laptop & Accessory,3,Single,1
3,false,21,3,7,179.73272205,false,7,Computer,1,24,CC,Female,2,5,Fashion,1,Married,1
3,false,13,3,1,262.21969505,true,1,Computer,3,18,E wallet,Male,3,4,Grocery,3,Single,1
7,false,24,1,1,152.94737732,false,3,Computer,1,8,CC,Male,2,5,Laptop & Accessory,3,Married,0
5,false,22,2,4,257.97906475,false,14,Phone,1,9,CC,Male,4,4,Fashion,3,Divorced,2
4,false,15,7,7,273.65084954,false,28,Phone,1,28,CC,Male,3,4,Grocery,3,Married,1
6,false,11,1,4,120.69977577,false,9,Phone,1,7,Debit Card,Female,3,3,Phone,3,Single,0
2,false,17,2,1,148.48116226,false,19,Computer,1,7,Debit Card,Male,3,3,Phone,3,Married,2
6,false,22,2,1,320.74529701,false,22,Phone,1,27,CC,Female,4,5,Others,3,Married,2
2,true,14,1,0,135.68196472,true,0,Computer,1,29,CC,Male,3,5,Phone,1,Single,1
2,false,18,1,2,137.33120182,false,0,Phone,1,6,CC,Male,2,3,Phone,3,Divorced,0
8,false,12,2,1,178.73497137,false,1,Phone,3,33,CC,Female,4,3,Laptop & Accessory,1,Single,1
7,false,13,7,8,145.05687747,true,2,Phone,3,34,UPI,Female,3,4,Laptop & Accessory,3,Married,7
1,true,16,4,1,134.51550948,false,13,Phone,3,15,E wallet,Male,2,3,Phone,3,Single,0
2,true,12,2,3,150.293287,false,2,Phone,1,36,Debit Card,Male,3,4,Phone,5,Single,1
3,false,12,5,10,161.4523818,false,0,Computer,2,8,Debit Card,Male,2,5,Laptop & Accessory,4,Married,13
3,false,13,3,12,206.08678614,false,12,Computer,1,29,Debit Card,Female,3,4,Fashion,2,Married,3
7,false,16,7,12,135.88899403,false,0,Phone,1,13,CC,Male,3,3,Laptop & Accessory,5,Divorced,4
3,false,17,2,5,173.72416307,false,1,Phone,3,14,COD,Male,3,4,Phone,1,Married,2
1,false,17,3,0,199.62676793,true,2,Computer,1,29,Debit Card,Male,2,3,Fashion,3,Married,0
2,true,18,2,1,125.41731834,true,0,Phone,1,27,CC,Male,2,3,Phone,1,Married,1
10,false,12,2,2,127.84497433,false,0,Phone,1,21,Debit Card,Male,3,4,Phone,3,Divorced,2
1,true,18,1,0,154.32465433,false,0,Phone,3,6,E wallet,Female,2,3,Laptop & Accessory,5,Married,0
2,false,12,9,10,190.73611913,false,31,Computer,3,8,Debit Card,Male,3,5,Laptop & Accessory,3,Married,4
11,false,15,2,2,177.5692213,false,6,Phone,3,15,CC,Male,3,4,Laptop & Accessory,1,Single,2
3,true,14,2,3,153.54083789,true,1,Computer,1,30,Debit Card,Male,4,4,Phone,3,Single,1
1,false,14,11,13,159.49698923,false,21,Computer,1,7,COD,Male,2,4,Laptop & Accessory,5,Married,2
2,true,14,1,7,141.1644618,true,0,Phone,3,26,E wallet,Female,2,3,Laptop & Accessory,4,Married,1
1,false,14,13,5,294.68265977,false,19,Phone,1,19,Debit Card,Male,2,4,Others,1,Married,4
4,true,17,2,3,232.2465145,true,1,Computer,3,5,COD,Female,3,4,Fashion,3,Divorced,2
3,false,12,2,10,151.8502284,false,5,Phone,1,24,Debit Card,Female,3,4,Phone,3,Married,2
2,false,11,1,4,145.63956027,false,13,Phone,1,8,Debit Card,Female,3,3,Laptop & Accessory,5,Married,0
1,false,11,1,0,180.58994837,false,11,Computer,3,6,CC,Female,3,3,Fashion,5,Married,1
5,true,13,3,9,185.09148594,false,12,Phone,3,10,E wallet,Male,4,5,Laptop & Accessory,5,Divorced,3
8,false,13,2,8,249.17050226,false,20,Phone,3,7,COD,Male,3,4,Grocery,2,Divorced,2
3,true,15,2,1,151.5317484,true,1,Phone,3,22,Debit Card,Male,3,5,Phone,4,Married,1
3,true,15,2,11,197.54651686,true,1,Phone,1,25,Debit Card,Male,3,6,Fashion,1,Married,1
3,false,13,2,2,180.85332153,false,9,Phone,3,15,E wallet,Male,4,2,Laptop & Accessory,3,Married,2
7,false,13,2,4,182.74660856,false,1,Phone,3,19,CC,Female,3,2,Laptop & Accessory,5,Single,2
10,false,15,2,1,177.28669581,false,10,Phone,3,17,CC,Male,3,4,Laptop & Accessory,1,Single,2
6,true,21,2,1,146.95727648,false,19,Computer,2,9,Debit Card,Female,4,5,Phone,3,Married,2
2,false,11,4,8,211.64115142,false,15,Phone,1,29,Debit Card,Female,3,3,Fashion,3,Divorced,4
3,true,14,6,9,198.94320596,true,1,Computer,3,7,CC,Female,3,5,Fashion,4,Single,3
5,false,15,2,1,152.32343599,false,10,Phone,1,9,Debit Card,Female,3,4,Phone,1,Married,1
10,false,17,2,5,229.47661163,false,9,Computer,1,16,CC,Male,3,3,Fashion,4,Single,0
2,false,12,7,9,272.37186779,false,17,Phone,3,8,Debit Card,Male,2,1,Grocery,2,Married,2
5,true,15,2,1,151.33104892,false,8,Phone,1,7,CC,Female,3,4,Phone,3,Married,1
2,true,18,1,1,281.70336061,false,23,Computer,1,6,COD,Male,3,3,Others,4,Single,0
5,true,17,2,3,225.62855082,false,9,Phone,1,6,Debit Card,Male,3,5,Fashion,4,Married,1
9,true,13,10,1,146.15336886,true,0,Phone,3,21,E wallet,Male,2,3,Laptop & Accessory,3,Single,2
3,false,12,4,8,158.14202663,false,14,Phone,1,11,Debit Card,Female,4,4,Phone,2,Single,2
7,false,13,3,8,206.56813006,false,12,Phone,1,16,CC,Male,2,3,Fashion,3,Single,0
2,false,24,1,2,131.77468469,false,5,Phone,1,8,Debit Card,Male,2,3,Phone,2,Divorced,1
3,true,25,2,2,231.24335213,true,1,Phone,3,12,E wallet,Male,3,5,Fashion,1,Single,1
6,false,12,1,2,125.55780866,false,5,Phone,1,13,CC,Female,3,4,Phone,3,Single,0
5,false,15,2,1,168.67087696,false,1,Phone,1,17,Debit Card,Male,4,4,Phone,2,Divorced,1
1,false,13,1,9,124.93395912,false,9,Phone,1,13,Debit Card,Male,3,4,Laptop & Accessory,3,Married,1
5,false,15,1,3,298.44563997,false,23,Computer,1,6,UPI,Male,3,2,Others,5,Married,0
2,false,13,2,4,173.76291013,false,10,Phone,1,24,CC,Male,4,3,Laptop & Accessory,3,Divorced,2
5,true,23,6,3,186.51538499,false,8,Phone,1,7,CC,Male,3,4,Laptop & Accessory,5,Married,4
5,false,17,1,9,149.62481903,false,7,Phone,3,6,Debit Card,Male,2,3,Laptop & Accessory,3,Single,1
2,false,15,2,3,125.31638559,false,0,Phone,1,14,Debit Card,Male,3,1,Phone,3,Married,1
2,false,12,2,3,152.38132168,false,1,Phone,1,13,CC,Male,4,4,Phone,5,Single,1
2,false,24,8,8,202.75192161,false,13,Phone,1,32,Debit Card,Male,4,4,Fashion,5,Married,3
4,false,14,1,1,151.13852794,false,7,Phone,3,9,CC,Male,2,3,Laptop & Accessory,4,Married,0
6,true,14,2,3,158.42846086,false,0,Computer,1,7,Debit Card,Female,3,4,Phone,5,Single,2
7,true,13,12,8,310.91229488,true,19,Phone,1,14,Debit Card,Female,3,3,Others,4,Single,5
2,true,14,1,9,140.52374751,false,0,Phone,1,9,CC,Female,2,3,Laptop & Accessory,2,Single,1
1,false,12,1,2,128.04288006,false,8,Phone,1,25,Debit Card,Male,3,2,Phone,5,Married,0
3,false,13,4,4,168.2900474,false,7,Computer,3,15,CC,Female,4,5,Laptop & Accessory,1,Married,4
8,false,19,5,7,298.25011711,false,9,Phone,3,7,CC,Male,4,4,Grocery,4,Married,1
5,false,12,2,1,145.06686328,false,3,Phone,1,35,CC,Female,4,4,Phone,5,Single,2
3,false,13,1,9,178.53241214,false,8,Phone,1,15,CC,Female,3,3,Fashion,3,Married,1
3,false,17,8,8,205.1350102,false,9,Phone,3,10,CC,Female,3,4,Fashion,2,Single,7
5,false,12,5,14,253.87640717,false,8,Computer,3,13,CC,Male,2,4,Grocery,4,Single,3
2,false,22,3,2,122.56515153,false,9,Phone,2,21,Debit Card,Male,2,3,Phone,3,Divorced,0
5,false,12,5,7,260.38597583,true,21,Computer,3,6,Debit Card,Female,3,3,Grocery,4,Single,3
3,true,13,2,4,160.0750355,false,11,Phone,1,19,Debit Card,Male,4,5,Phone,3,Married,1
4,true,12,1,4,122.20916899,false,18,Phone,1,19,Debit Card,Male,3,1,Phone,5,Married,0
3,true,11,2,2,194.7255392,false,12,Phone,3,11,Debit Card,Male,3,5,Fashion,1,Married,2
9,false,12,2,3,199.1657364,false,7,Phone,3,7,Debit Card,Female,3,4,Fashion,4,Married,2
2,true,12,1,0,100.3082112,true,0,Phone,1,16,CC,Male,3,3,Phone,4,Single,1
7,false,18,2,1,168.44531092,false,1,Computer,1,10,COD,Male,3,5,Laptop & Accessory,4,Single,1
1,true,12,2,3,215.27582433,false,1,Phone,3,13,E wallet,Male,2,5,Laptop & Accessory,4,Single,1
3,false,11,2,9,177.31039977,true,1,Computer,3,8,Debit Card,Female,2,5,Fashion,3,Married,0
5,false,18,1,2,140.24788054,false,12,Computer,1,18,CC,Female,2,3,Phone,2,Single,0
2,false,14,2,0,158.22332059,false,4,Phone,3,6,E wallet,Female,2,4,Laptop & Accessory,5,Married,2
2,true,15,5,10,182.04767752,false,2,Phone,1,16,CC,Male,4,5,Laptop & Accessory,4,Divorced,3
5,true,15,2,1,150.73974596,false,4,Computer,1,9,CC,Female,4,4,Phone,1,Single,1
2,true,13,1,8,290.18232686,false,23,Phone,1,8,CC,Male,3,3,Others,1,Single,1
3,true,12,2,2,138.02568062,false,3,Phone,1,16,Debit Card,Female,2,3,Laptop & Accessory,3,Married,0
6,false,15,5,11,295.03060664,false,29,Computer,1,28,COD,Male,3,4,Grocery,3,Married,4
2,false,14,1,7,187.54075533,false,6,Computer,1,10,UPI,Male,1,3,Fashion,1,Married,1
7,true,23,2,3,177.56741545,true,1,Computer,3,14,E wallet,Female,3,2,Laptop & Accessory,4,Single,1
8,false,14,6,3,214.14446749,false,9,Phone,1,21,CC,Male,4,3,Fashion,5,Married,1
3,false,14,12,9,178.60924248,false,12,Phone,1,12,Debit Card,Male,3,2,Laptop & Accessory,3,Married,6
7,false,12,1,0,124.89693626,false,10,Computer,3,14,Debit Card,Female,2,1,Phone,1,Married,1
2,true,15,14,4,150.29156717,false,4,Computer,1,22,CC,Male,4,4,Phone,5,Single,3
3,true,11,2,8,177.01913764,false,0,Phone,1,18,Debit Card,Female,3,2,Laptop & Accessory,1,Single,2
9,false,13,2,3,173.82551112,false,1,Phone,3,18,CC,Male,3,4,Laptop & Accessory,1,Single,2
3,false,12,1,7,172.24875605,false,18,Phone,1,17,Debit Card,Male,2,3,Laptop & Accessory,3,Married,1
3,true,14,2,3,147.94229493,false,1,Phone,1,17,Debit Card,Female,3,4,Phone,3,Married,1
6,false,13,2,3,157.18050277,true,9,Computer,1,15,Debit Card,Female,4,4,Phone,3,Single,2
7,false,14,2,2,145.8429448,true,1,Phone,1,32,Debit Card,Female,4,4,Phone,4,Single,2
8,false,18,2,8,147.30552916,false,3,Phone,1,26,CC,Male,4,5,Phone,3,Married,1
3,false,22,9,3,264.79859789,false,25,Computer,1,6,Debit Card,Male,2,5,Grocery,1,Single,1
9,false,14,2,14,263.04586326,false,14,Phone,1,21,Debit Card,Male,3,5,Grocery,3,Single,2
2,true,20,1,1,161.26498307,true,0,Computer,3,9,CC,Female,3,4,Laptop & Accessory,3,Divorced,0
3,true,20,1,9,175.51360136,false,16,Phone,1,24,Debit Card,Male,3,3,Fashion,3,Single,1
2,false,22,2,1,145.98881104,true,8,Phone,1,22,COD,Male,4,4,Phone,5,Single,1
5,true,20,5,13,277.75524653,false,28,Phone,1,6,COD,Female,3,4,Fashion,5,Divorced,4
4,false,18,4,15,149.87117975,false,13,Phone,1,16,UPI,Male,3,1,Laptop & Accessory,3,Married,2
3,true,12,2,3,157.26572296,true,1,Computer,3,9,Debit Card,Female,4,4,Phone,3,Single,2
6,false,12,2,0,148.32100898,false,28,Computer,1,8,CC,Male,3,4,Laptop & Accessory,1,Married,1
2,true,14,1,2,140.71041704,false,0,Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,4,Married,0
3,false,12,1,3,143.10091813,false,0,Phone,1,6,E wallet,Male,2,1,Laptop & Accessory,1,Married,1
2,true,13,1,0,128.40654795,false,11,Computer,1,7,Debit Card,Female,3,3,Phone,1,Married,0
1,false,22,1,2,152.16895291,false,28,Phone,1,24,UPI,Male,3,4,Laptop & Accessory,1,Married,0
2,false,11,1,3,136.92211601,false,23,Phone,1,16,Debit Card,Female,3,3,Phone,2,Single,1
3,false,19,2,4,173.73686616,false,1,Phone,1,15,Debit Card,Male,4,2,Laptop & Accessory,5,Divorced,2
2,true,11,1,4,139.55747062,false,0,Phone,3,8,COD,Male,3,3,Phone,5,Single,0
9,false,15,7,6,292.18643249,false,6,Phone,1,9,COD,Male,2,3,Laptop & Accessory,3,Married,2
6,false,14,2,3,181.46041668,false,6,Computer,3,7,Debit Card,Male,4,2,Laptop & Accessory,1,Single,2
2,true,11,1,4,145.62253627,true,0,Computer,1,21,UPI,Male,3,3,Laptop & Accessory,4,Married,1
2,true,11,1,4,133.23757662,true,0,Phone,2,10,COD,Female,3,4,Phone,1,Single,0
2,true,24,5,10,152.27189589,false,0,Phone,1,7,UPI,Male,2,3,Grocery,3,Married,3
9,false,12,2,5,190.9376658,false,1,Phone,1,36,Debit Card,Male,3,5,Laptop & Accessory,5,Single,2
2,false,15,1,1,121.76911988,false,9,Computer,1,9,CC,Male,2,1,Phone,1,Married,1
2,false,11,2,6,159.2242521,false,1,Computer,3,8,CC,Female,3,3,Laptop & Accessory,4,Married,1
10,false,15,1,0,206.84025356,false,12,Phone,3,31,E wallet,Male,2,3,Laptop & Accessory,1,Married,0
3,false,13,2,1,153.19037616,false,1,Computer,1,36,CC,Male,3,5,Phone,4,Single,2
5,false,15,6,7,153.29498711,false,8,Phone,1,12,Debit Card,Female,4,4,Phone,4,Single,1
8,false,17,5,4,174.30215821,false,15,Phone,1,17,Debit Card,Male,3,4,Laptop & Accessory,4,Single,4
9,false,15,2,1,322.54636238,false,21,Computer,1,29,COD,Male,3,4,Others,3,Single,2
4,false,20,2,5,149.27662054,false,3,Phone,1,13,Debit Card,Female,3,4,Phone,3,Married,0
3,false,14,9,9,123.71245193,false,5,Computer,3,14,CC,Female,4,4,Phone,3,Married,3
7,false,11,1,2,270.77438904,false,11,Phone,3,6,CC,Male,2,3,Grocery,5,Divorced,1
2,true,17,1,2,127.31542734,true,0,Computer,3,6,Debit Card,Female,3,3,Phone,4,Single,0
8,false,13,2,3,192.75056733,false,17,Phone,1,21,Debit Card,Male,3,4,Laptop & Accessory,1,Married,1
8,false,17,2,5,160.09380293,false,10,Phone,1,10,CC,Female,2,4,Phone,5,Single,2
1,false,11,1,3,153.62389546,false,8,Phone,1,12,Debit Card,Female,2,1,Laptop & Accessory,3,Single,0
3,false,22,6,3,147.63842782,false,6,Phone,1,16,CC,Male,4,5,Laptop & Accessory,4,Single,5
5,false,14,2,3,159.24650195,false,19,Phone,1,15,CC,Female,3,4,Phone,1,Single,1
2,true,18,2,1,146.01308055,false,1,Phone,3,32,Debit Card,Male,3,4,Phone,3,Married,1
2,false,15,2,12,149.93795261,false,1,Phone,3,14,E wallet,Female,4,5,Phone,3,Single,2
